budget_total;Value;data
576;IMP_olv_hienz_budget;20.6052864069655
577;IMP_olv_hienz_budget;20.5906846783055
578;IMP_olv_hienz_budget;20.5753720591795
579;IMP_olv_hienz_budget;20.5654841972464
580;IMP_olv_hienz_budget;20.549344862069
581;IMP_olv_hienz_budget;20.5351732333262
582;IMP_olv_hienz_budget;20.5193270446735
583;IMP_olv_hienz_budget;20.503487890223
584;IMP_olv_hienz_budget;20.4876424465252
585;IMP_olv_hienz_budget;20.4717850071472
586;IMP_olv_hienz_budget;20.4559237685384
587;IMP_olv_hienz_budget;20.4400855373233
588;IMP_olv_hienz_budget;20.4243189972933
589;IMP_olv_hienz_budget;20.4086951633693
590;IMP_olv_hienz_budget;20.393305440678
591;IMP_olv_hienz_budget;20.3625768182618
592;IMP_olv_hienz_budget;20.3479826351351
593;IMP_olv_hienz_budget;20.3334053463856
594;IMP_olv_hienz_budget;20.3188369872161
595;IMP_olv_hienz_budget;20.3042895647315
596;IMP_olv_hienz_budget;20.2897214080342
597;IMP_olv_hienz_budget;20.2877678063748
598;IMP_olv_hienz_budget;20.2719677906082
599;IMP_olv_hienz_budget;20.2562873626086
1;IMP_agents_budget;2.90472170008539E-06
2;IMP_agents_budget;3.20457054928583E-06
3;IMP_agents_budget;3.40847869978357E-06
4;IMP_agents_budget;3.28143865023808E-06
5;IMP_agents_budget;3.44893566032167E-06
6;IMP_agents_budget;0.0000036508403997563
7;IMP_agents_budget;3.82563855717085E-06
8;IMP_agents_budget;2.66158302487272E-06
9;IMP_agents_budget;4.19456687762916E-06
10;IMP_agents_budget;3.83372898995211E-06
11;IMP_agents_budget;0.0000032258288193093
12;IMP_agents_budget;3.49571057624255E-06
13;IMP_agents_budget;3.77310207643101E-06
14;IMP_agents_budget;4.05736834250629E-06
15;IMP_agents_budget;4.75020978677791E-06
16;IMP_agents_budget;6.45008200570025E-06
17;IMP_agents_budget;6.75086671766808E-06
18;IMP_agents_budget;0.0000111083948515591
19;IMP_agents_budget;8.80490864660272E-06
20;IMP_agents_budget;0.0000150431649674067
21;IMP_agents_budget;0.0000138615000816751
22;IMP_agents_budget;8.99397679287437E-06
23;IMP_agents_budget;9.69428854479735E-06
24;IMP_agents_budget;0.0000104736510771186
25;IMP_agents_budget;0.000011230971787408
26;IMP_agents_budget;0.0000122593759760961
27;IMP_agents_budget;0.0000134087901828393
28;IMP_agents_budget;0.000014679303720673
29;IMP_agents_budget;0.0000201423965479962
30;IMP_agents_budget;0.0000326254294595136
31;IMP_agents_budget;0.0000375573866112613
32;IMP_agents_budget;0.0000440893015289702
33;IMP_agents_budget;0.0000320451634838503
34;IMP_agents_budget;0.0000412867917719367
35;IMP_agents_budget;0.0000755752506164405
36;IMP_agents_budget;0.0000759407214320654
37;IMP_agents_budget;0.000177269229994135
38;IMP_agents_budget;0.0344787751810295
39;IMP_agents_budget;0.868094146269632
40;IMP_agents_budget;1.65953593090232
41;IMP_agents_budget;2.41234392340648
42;IMP_agents_budget;3.12930450024252
43;IMP_agents_budget;3.81291920193455
44;IMP_agents_budget;4.46545912460654
45;IMP_agents_budget;5.08899771996686
46;IMP_agents_budget;5.6854307534015
47;IMP_agents_budget;6.25647321215989
48;IMP_agents_budget;6.80372656090333
49;IMP_agents_budget;7.32864594776917
50;IMP_agents_budget;7.83256576255945
51;IMP_agents_budget;8.3167258246413
52;IMP_agents_budget;8.78226425993949
53;IMP_agents_budget;9.2302286903864
54;IMP_agents_budget;9.66161011955627
55;IMP_agents_budget;10.0773207461723
56;IMP_agents_budget;10.4781407397061
57;IMP_agents_budget;10.86493044596
58;IMP_agents_budget;11.2383517430789
59;IMP_agents_budget;11.5991474577868
60;IMP_agents_budget;11.9478594570062
61;IMP_agents_budget;12.2836711161227
62;IMP_agents_budget;12.4862868766406
63;IMP_agents_budget;12.6776535628419
64;IMP_agents_budget;12.8630373485597
65;IMP_agents_budget;13.0427217095492
66;IMP_agents_budget;13.2169568850575
67;IMP_agents_budget;13.3859826356175
68;IMP_agents_budget;13.5500575484528
69;IMP_agents_budget;13.7093647043438
70;IMP_agents_budget;13.864745199482
71;IMP_agents_budget;14.0145173404836
72;IMP_agents_budget;14.1607407367778
73;IMP_agents_budget;14.3029489458003
74;IMP_agents_budget;14.4413045697195
75;IMP_agents_budget;14.5759774938059
76;IMP_agents_budget;14.7070982500704
77;IMP_agents_budget;14.8339600382906
78;IMP_agents_budget;14.9081774733719
79;IMP_agents_budget;14.9288940000167
80;IMP_agents_budget;15.0210871373721
81;IMP_agents_budget;15.0789256057283
82;IMP_agents_budget;15.1350341207428
83;IMP_agents_budget;15.1903673123905
84;IMP_agents_budget;15.2659632617116
85;IMP_agents_budget;15.2966728238842
86;IMP_agents_budget;15.3479443842973
87;IMP_agents_budget;15.3980377930247
88;IMP_agents_budget;15.446992272384
89;IMP_agents_budget;15.4948466628881
90;IMP_agents_budget;15.541637866845
91;IMP_agents_budget;15.5873998018765
92;IMP_agents_budget;15.6321687869944
93;IMP_agents_budget;15.6759903986017
94;IMP_agents_budget;15.7188468728433
95;IMP_agents_budget;15.7608172634662
96;IMP_agents_budget;15.8014329582344
97;IMP_agents_budget;15.8421626282402
98;IMP_agents_budget;15.8815895904654
99;IMP_agents_budget;15.9202206150629
100;IMP_agents_budget;15.9580787715608
101;IMP_agents_budget;15.9951872999088
102;IMP_agents_budget;16.0316473522557
103;IMP_agents_budget;16.0672426897791
104;IMP_agents_budget;16.1022313166393
105;IMP_agents_budget;16.1365533883621
106;IMP_agents_budget;16.170227989033
107;IMP_agents_budget;16.2032727201664
108;IMP_agents_budget;16.2357060370144
109;IMP_agents_budget;16.2675419380867
110;IMP_agents_budget;16.2988031259035
111;IMP_agents_budget;16.3294168116226
112;IMP_agents_budget;16.3596465342287
113;IMP_agents_budget;16.3892609389687
114;IMP_agents_budget;16.4183554093979
115;IMP_agents_budget;16.4477466253003
116;IMP_agents_budget;16.4750396660691
117;IMP_agents_budget;16.502655390806
118;IMP_agents_budget;16.5298019130007
119;IMP_agents_budget;16.5564939444686
120;IMP_agents_budget;16.5830313661257
121;IMP_agents_budget;16.6085549022415
122;IMP_agents_budget;16.633941817607
123;IMP_agents_budget;16.6589196108461
124;IMP_agents_budget;16.6834904757535
125;IMP_agents_budget;16.707666236824
126;IMP_agents_budget;16.7314689362659
127;IMP_agents_budget;16.7545590938003
128;IMP_agents_budget;16.7779480615434
129;IMP_agents_budget;16.8006452241692
130;IMP_agents_budget;16.822994423439
131;IMP_agents_budget;16.8450023383798
132;IMP_agents_budget;16.8666983413463
133;IMP_agents_budget;16.8879986163764
134;IMP_agents_budget;16.9090556786593
135;IMP_agents_budget;16.9297740208962
136;IMP_agents_budget;16.9501877995405
137;IMP_agents_budget;16.9703033197248
138;IMP_agents_budget;16.9909065589802
139;IMP_agents_budget;17.0097139623958
140;IMP_agents_budget;17.0289262597546
141;IMP_agents_budget;17.0479132478457
142;IMP_agents_budget;17.0666325425278
143;IMP_agents_budget;17.0850906501047
144;IMP_agents_budget;17.1032909240745
145;IMP_agents_budget;17.1212410626965
146;IMP_agents_budget;17.1390755056393
147;IMP_agents_budget;17.1564085354389
148;IMP_agents_budget;17.1736358613844
149;IMP_agents_budget;17.1906300138263
150;IMP_agents_budget;17.2073871270344
151;IMP_agents_budget;17.2239486362697
152;IMP_agents_budget;17.2402778181743
153;IMP_agents_budget;17.2563939663776
154;IMP_agents_budget;17.2722985057574
155;IMP_agents_budget;17.2880026064843
156;IMP_agents_budget;17.3035032391299
157;IMP_agents_budget;17.3188055161993
158;IMP_agents_budget;17.3339152599863
159;IMP_agents_budget;17.3489054409968
160;IMP_agents_budget;17.363566451855
161;IMP_agents_budget;17.3781153473138
162;IMP_agents_budget;17.3924885738659
163;IMP_agents_budget;17.4066800618432
164;IMP_agents_budget;17.4207012145526
165;IMP_agents_budget;17.4345516358132
166;IMP_agents_budget;17.4482345680098
167;IMP_agents_budget;17.4617545203631
168;IMP_agents_budget;17.4751131961642
169;IMP_agents_budget;17.4883138195917
170;IMP_agents_budget;17.5013596272899
171;IMP_agents_budget;17.5142741926849
172;IMP_agents_budget;17.5273051861032
173;IMP_agents_budget;17.5395909817124
174;IMP_agents_budget;17.5520419645979
175;IMP_agents_budget;17.5643504685575
176;IMP_agents_budget;17.5765192921834
177;IMP_agents_budget;17.5885508964751
178;IMP_agents_budget;17.6004465613861
179;IMP_agents_budget;17.6122085257285
180;IMP_agents_budget;17.6238416394759
181;IMP_agents_budget;17.6353458617962
182;IMP_agents_budget;17.6467234492102
183;IMP_agents_budget;17.6571944690494
184;IMP_agents_budget;17.6691043362722
185;IMP_agents_budget;17.6801181018851
186;IMP_agents_budget;17.6910059675922
187;IMP_agents_budget;17.7017930210888
188;IMP_agents_budget;17.7124465266858
189;IMP_agents_budget;17.7229946130837
190;IMP_agents_budget;17.7334317865935
191;IMP_agents_budget;17.7437595858071
192;IMP_agents_budget;17.7539798447272
193;IMP_agents_budget;17.7640888026805
194;IMP_agents_budget;17.7741043046667
195;IMP_agents_budget;17.7840126280841
196;IMP_agents_budget;17.79369774422
197;IMP_agents_budget;17.8033901256758
198;IMP_agents_budget;17.8131333738531
199;IMP_agents_budget;17.822645436303
200;IMP_agents_budget;17.8320622101934
201;IMP_agents_budget;17.8411528867095
202;IMP_agents_budget;17.8506167140693
203;IMP_agents_budget;17.8597574211055
204;IMP_agents_budget;17.8688071930552
205;IMP_agents_budget;17.8777693565899
206;IMP_agents_budget;17.886645734129
207;IMP_agents_budget;17.8954338452309
208;IMP_agents_budget;17.9041475673502
209;IMP_agents_budget;17.9127611385506
210;IMP_agents_budget;17.9212985735724
211;IMP_agents_budget;17.9297573054236
212;IMP_agents_budget;17.9378220279007
213;IMP_agents_budget;17.9464375905683
214;IMP_agents_budget;17.9546595813871
215;IMP_agents_budget;17.9628118913261
216;IMP_agents_budget;17.9708840018239
217;IMP_agents_budget;17.9782808167717
218;IMP_agents_budget;17.9867602944445
219;IMP_agents_budget;17.9946393429402
220;IMP_agents_budget;18.0024257813358
221;IMP_agents_budget;18.0101342470516
222;IMP_agents_budget;18.0177939368807
223;IMP_agents_budget;18.0253430848688
224;IMP_agents_budget;18.0328463057689
225;IMP_agents_budget;18.0402828892003
226;IMP_agents_budget;18.0476536146914
227;IMP_agents_budget;18.0549592557082
228;IMP_agents_budget;18.0631374211261
229;IMP_agents_budget;18.0693974934321
230;IMP_agents_budget;18.0763561953106
231;IMP_agents_budget;18.0834596974994
232;IMP_agents_budget;18.0908683661467
233;IMP_agents_budget;18.0974766013292
234;IMP_agents_budget;18.1040834317567
235;IMP_agents_budget;18.1111664851672
236;IMP_agents_budget;18.1179241477591
237;IMP_agents_budget;18.1246136248742
238;IMP_agents_budget;18.1312693668073
239;IMP_agents_budget;18.1378587868566
240;IMP_agents_budget;18.1443566423439
241;IMP_agents_budget;18.1508735804832
242;IMP_agents_budget;18.1577591402866
243;IMP_agents_budget;18.1636724813794
244;IMP_agents_budget;18.1699995999499
245;IMP_agents_budget;18.1762633632235
246;IMP_agents_budget;18.1820231828695
247;IMP_agents_budget;18.1886280688948
248;IMP_agents_budget;18.1944268378185
249;IMP_agents_budget;18.200838392744
250;IMP_agents_budget;18.2068593758369
251;IMP_agents_budget;18.2128320280939
252;IMP_agents_budget;18.2187538677663
253;IMP_agents_budget;18.2246365018657
254;IMP_agents_budget;18.2304684976454
255;IMP_agents_budget;18.2357102321828
256;IMP_agents_budget;18.241997209761
257;IMP_agents_budget;18.2476930726548
258;IMP_agents_budget;18.2533453329167
259;IMP_agents_budget;18.2589556678433
260;IMP_agents_budget;18.2645199473688
261;IMP_agents_budget;18.2700952987417
262;IMP_agents_budget;18.2755240495361
263;IMP_agents_budget;18.2809633894855
264;IMP_agents_budget;18.2863596821318
265;IMP_agents_budget;18.2917202296458
266;IMP_agents_budget;18.2970693464671
267;IMP_agents_budget;18.3023130631837
268;IMP_agents_budget;18.307892600917
269;IMP_agents_budget;18.3127498582069
270;IMP_agents_budget;18.3178954818777
271;IMP_agents_budget;18.3230321773024
272;IMP_agents_budget;18.3277201944187
273;IMP_agents_budget;18.3334494167365
274;IMP_agents_budget;18.3380481893396
275;IMP_agents_budget;18.3431484508933
276;IMP_agents_budget;18.3478403119319
277;IMP_agents_budget;18.3529893430735
278;IMP_agents_budget;18.357853945696
279;IMP_agents_budget;18.362688228704
280;IMP_agents_budget;18.3674239499869
281;IMP_agents_budget;18.3722498862846
282;IMP_agents_budget;18.3769793116928
283;IMP_agents_budget;18.381676105854
284;IMP_agents_budget;18.3863387217505
285;IMP_agents_budget;18.3909699198508
286;IMP_agents_budget;18.395566987586
287;IMP_agents_budget;18.4000908742901
288;IMP_agents_budget;18.4051136109081
289;IMP_agents_budget;18.4091716864954
290;IMP_agents_budget;18.4136345520386
291;IMP_agents_budget;18.4190636039054
292;IMP_agents_budget;18.4224956167811
293;IMP_agents_budget;18.4268762590008
294;IMP_agents_budget;18.4311218666894
295;IMP_agents_budget;18.435515569486
296;IMP_agents_budget;18.4392081114758
297;IMP_agents_budget;18.4441026972358
298;IMP_agents_budget;18.4483383832506
299;IMP_agents_budget;18.452542015459
300;IMP_agents_budget;18.4567231583317
301;IMP_agents_budget;18.4608742186537
302;IMP_agents_budget;18.4649981427675
303;IMP_agents_budget;18.4690907102317
304;IMP_agents_budget;18.4731118288613
305;IMP_agents_budget;18.4770871862963
306;IMP_agents_budget;18.4812176000687
307;IMP_agents_budget;18.4852083608073
308;IMP_agents_budget;18.4891305843932
309;IMP_agents_budget;18.4931095668564
310;IMP_agents_budget;18.4970233061238
311;IMP_agents_budget;18.5009099595189
312;IMP_agents_budget;18.5047723402243
313;IMP_agents_budget;18.5086119902526
314;IMP_agents_budget;18.5124315635936
315;IMP_agents_budget;18.5159223679552
316;IMP_agents_budget;18.5199823263787
317;IMP_agents_budget;18.524380038457
318;IMP_agents_budget;18.527439996981
319;IMP_agents_budget;18.5310322255438
320;IMP_agents_budget;18.5348123100857
321;IMP_agents_budget;18.5385950485721
322;IMP_agents_budget;18.5420683946002
323;IMP_agents_budget;18.5456847859869
324;IMP_agents_budget;18.5492623333969
325;IMP_agents_budget;18.5528392214765
326;IMP_agents_budget;18.5563541871894
327;IMP_agents_budget;18.5601474399642
328;IMP_agents_budget;18.5417780484074
329;IMP_agents_budget;18.5143344008106
330;IMP_agents_budget;18.4869990464069
331;IMP_agents_budget;18.460129903379
332;IMP_agents_budget;18.4333071239937
333;IMP_agents_budget;18.4065683545755
334;IMP_agents_budget;18.3802815809931
335;IMP_agents_budget;18.3501800534027
336;IMP_agents_budget;18.327433729003
337;IMP_agents_budget;18.3013607179923
338;IMP_agents_budget;18.2754553813865
339;IMP_agents_budget;18.249687875125
340;IMP_agents_budget;18.224079403134
341;IMP_agents_budget;18.1950524544387
342;IMP_agents_budget;18.1732145761297
343;IMP_agents_budget;18.1481610901674
344;IMP_agents_budget;18.123135625
345;IMP_agents_budget;18.1028891269066
346;IMP_agents_budget;18.0819128414063
347;IMP_agents_budget;18.0489092457435
348;IMP_agents_budget;18.0245134112821
349;IMP_agents_budget;18.0002039903725
350;IMP_agents_budget;17.9760514727449
351;IMP_agents_budget;17.9520083051314
352;IMP_agents_budget;17.9281258323864
353;IMP_agents_budget;17.9043733649665
354;IMP_agents_budget;17.8807833446328
355;IMP_agents_budget;17.8572595521127
356;IMP_agents_budget;17.8339170870787
357;IMP_agents_budget;17.8106855238095
358;IMP_agents_budget;17.7715386401612
359;IMP_agents_budget;17.7646208862887
360;IMP_agents_budget;17.7417083027778
361;IMP_agents_budget;17.719073565097
362;IMP_agents_budget;17.6980187739696
363;IMP_agents_budget;17.6739424467679
364;IMP_agents_budget;17.6442066565934
365;IMP_agents_budget;17.6294662328767
366;IMP_agents_budget;17.6078430099218
367;IMP_agents_budget;17.5854036348774
368;IMP_agents_budget;17.5660905521078
369;IMP_agents_budget;17.5418138802834
370;IMP_agents_budget;17.5203002806076
371;IMP_agents_budget;17.4983501648921
372;IMP_agents_budget;17.4773032069892
373;IMP_agents_budget;17.4559747739102
374;IMP_agents_budget;17.4348707865624
375;IMP_agents_budget;17.4138291333333
376;IMP_agents_budget;17.3922294414894
377;IMP_agents_budget;17.3720718907859
378;IMP_agents_budget;17.351413525996
379;IMP_agents_budget;17.3307452086638
380;IMP_agents_budget;17.3102631806679
381;IMP_agents_budget;17.2898073433782
382;IMP_agents_budget;17.269629447644
383;IMP_agents_budget;17.2494039238316
384;IMP_agents_budget;17.2293708546153
385;IMP_agents_budget;17.2093858279794
386;IMP_agents_budget;17.1884623099886
387;IMP_agents_budget;17.1697647338501
388;IMP_agents_budget;17.1503541494845
389;IMP_agents_budget;17.1305598688946
390;IMP_agents_budget;17.1110629072536
391;IMP_agents_budget;17.090837202046
392;IMP_agents_budget;17.0708847529865
393;IMP_agents_budget;17.0518241323155
394;IMP_agents_budget;17.0336222859374
395;IMP_agents_budget;17.0157619721519
396;IMP_agents_budget;17.0000007925
397;IMP_agents_budget;16.9774068845636
398;IMP_agents_budget;16.9612590477387
399;IMP_agents_budget;16.9394185087719
400;IMP_agents_budget;16.9228740329231
401;IMP_agents_budget;16.8953741446384
402;IMP_agents_budget;16.8820775825095
403;IMP_agents_budget;16.8669595434243
404;IMP_agents_budget;16.8550608321004
405;IMP_agents_budget;16.8272992794278
406;IMP_agents_budget;16.8135326276647
407;IMP_agents_budget;16.7949766015529
408;IMP_agents_budget;16.7805721873744
409;IMP_agents_budget;16.759414195599
410;IMP_agents_budget;16.733613104878
411;IMP_agents_budget;16.7010171119221
412;IMP_agents_budget;16.6986534858422
413;IMP_agents_budget;16.6830029180795
414;IMP_agents_budget;16.6669846638486
415;IMP_agents_budget;16.6435043975904
416;IMP_agents_budget;16.63878328125
417;IMP_agents_budget;16.6196085467626
418;IMP_agents_budget;16.6034105119617
419;IMP_agents_budget;16.5897898707258
420;IMP_agents_budget;16.5723743865034
421;IMP_agents_budget;16.553813170235
422;IMP_agents_budget;16.5388264150839
423;IMP_agents_budget;16.5031307478484
424;IMP_agents_budget;16.4969514143162
425;IMP_agents_budget;16.4883425886233
426;IMP_agents_budget;16.4692695696215
427;IMP_agents_budget;16.4552954668426
428;IMP_agents_budget;16.4364117776211
429;IMP_agents_budget;16.4101999393939
430;IMP_agents_budget;16.4070763360646
431;IMP_agents_budget;16.3865017153776
432;IMP_agents_budget;16.3780436334609
433;IMP_agents_budget;16.3608385049756
434;IMP_agents_budget;16.3523336221198
435;IMP_agents_budget;16.3275565134411
436;IMP_agents_budget;16.3180124525834
437;IMP_agents_budget;16.2932841784384
438;IMP_agents_budget;16.2896164847621
439;IMP_agents_budget;16.2746641704721
440;IMP_agents_budget;16.2504474257954
441;IMP_agents_budget;16.236352510999
442;IMP_agents_budget;16.2277482280801
443;IMP_agents_budget;16.2130947080102
444;IMP_agents_budget;16.1925679004721
445;IMP_agents_budget;16.1731263533413
446;IMP_agents_budget;16.1618710277664
447;IMP_agents_budget;16.1467692475299
448;IMP_agents_budget;16.1300392132056
449;IMP_agents_budget;16.1170350549614
450;IMP_agents_budget;16.102782225518
451;IMP_agents_budget;16.0868629549407
452;IMP_agents_budget;16.0720209697377
453;IMP_agents_budget;16.0549365838447
454;IMP_agents_budget;16.0427896685434
455;IMP_agents_budget;16.0299163934066
456;IMP_agents_budget;16.0168900866656
457;IMP_agents_budget;16.0000495138731
458;IMP_agents_budget;15.9870928607001
459;IMP_agents_budget;15.9746861361203
460;IMP_agents_budget;15.9558181607769
461;IMP_agents_budget;15.9476771945359
462;IMP_agents_budget;15.9253495057078
463;IMP_agents_budget;15.9139098762024
464;IMP_agents_budget;15.8995955480991
465;IMP_agents_budget;15.8898957405686
466;IMP_agents_budget;15.8766811926906
467;IMP_agents_budget;15.8638278339955
468;IMP_agents_budget;15.8499831744316
469;IMP_agents_budget;15.8413130785535
470;IMP_agents_budget;15.8191874609208
471;IMP_agents_budget;15.8064651171084
472;IMP_agents_budget;15.7922723206956
473;IMP_agents_budget;15.7831973312565
474;IMP_agents_budget;15.7657151937602
475;IMP_agents_budget;15.7536620325739
476;IMP_agents_budget;15.7413108081621
477;IMP_agents_budget;15.7295096131486
478;IMP_agents_budget;15.7178286948895
479;IMP_agents_budget;15.70180875914
480;IMP_agents_budget;15.691484253391
481;IMP_agents_budget;15.6796250461871
482;IMP_agents_budget;15.6653282167427
483;IMP_agents_budget;15.6538557504547
484;IMP_agents_budget;15.6400927771826
485;IMP_agents_budget;15.6299930115983
486;IMP_agents_budget;15.6161095672586
487;IMP_agents_budget;15.6036306248708
488;IMP_agents_budget;15.591026676549
489;IMP_agents_budget;15.577531661621
490;IMP_agents_budget;15.5639924730167
491;IMP_agents_budget;15.5529236558045
492;IMP_agents_budget;15.5388006158537
493;IMP_agents_budget;15.5282358127575
494;IMP_agents_budget;15.5185734722882
495;IMP_agents_budget;15.5056264839087
496;IMP_agents_budget;15.494518654163
497;IMP_agents_budget;15.4819279503212
498;IMP_agents_budget;15.4666720605515
499;IMP_agents_budget;15.4565815170341
500;IMP_agents_budget;15.4478345204552
501;IMP_agents_budget;15.4342583305736
502;IMP_agents_budget;15.4167216342297
503;IMP_agents_budget;15.407491
504;IMP_agents_budget;15.4020055865398
505;IMP_agents_budget;15.3887969894896
506;IMP_agents_budget;15.3755517067491
507;IMP_agents_budget;15.3649759086641
508;IMP_agents_budget;15.3522333214706
509;IMP_agents_budget;15.3421100661948
510;IMP_agents_budget;15.3381940113077
511;IMP_agents_budget;15.3170786205107
512;IMP_agents_budget;15.2916690913371
513;IMP_agents_budget;15.2925549766082
514;IMP_agents_budget;15.289640956306
515;IMP_agents_budget;15.2782118790183
516;IMP_agents_budget;15.2665771797739
517;IMP_agents_budget;15.2544156470839
518;IMP_agents_budget;15.2414479949621
519;IMP_agents_budget;15.2319747063763
520;IMP_agents_budget;15.2040332897998
521;IMP_agents_budget;15.2187464452975
522;IMP_agents_budget;15.2078259074633
523;IMP_agents_budget;15.1857899615892
524;IMP_agents_budget;15.1755374037113
525;IMP_agents_budget;15.1814962392519
526;IMP_agents_budget;15.1378884033296
527;IMP_agents_budget;15.1400209054106
528;IMP_agents_budget;15.1362696686734
529;IMP_agents_budget;15.1198587116325
530;IMP_agents_budget;15.1211974802115
531;IMP_agents_budget;15.1123207641349
532;IMP_agents_budget;15.0825670348638
533;IMP_agents_budget;15.0802266178266
534;IMP_agents_budget;15.0686618844595
535;IMP_agents_budget;15.0605620568179
536;IMP_agents_budget;15.0505690361903
537;IMP_agents_budget;15.0394250877051
538;IMP_agents_budget;15.0335415321574
539;IMP_agents_budget;15.0229599626155
540;IMP_agents_budget;15.011112387871
541;IMP_agents_budget;14.9974428618302
542;IMP_agents_budget;14.9895218468635
543;IMP_agents_budget;14.9787988299299
544;IMP_agents_budget;14.9691356536742
545;IMP_agents_budget;14.9591315518311
546;IMP_agents_budget;14.949411816576
547;IMP_agents_budget;14.9394738234885
548;IMP_agents_budget;14.9292913411587
549;IMP_agents_budget;14.9191362608261
550;IMP_agents_budget;14.909330738724
551;IMP_agents_budget;14.9009250217786
552;IMP_agents_budget;14.8910730595128
553;IMP_agents_budget;14.8814273872492
554;IMP_agents_budget;14.871820951532
555;IMP_agents_budget;14.8624282761385
556;IMP_agents_budget;14.8531207887669
557;IMP_agents_budget;14.8416707943362
558;IMP_agents_budget;14.832974867718
559;IMP_agents_budget;14.8245821103819
560;IMP_agents_budget;14.8156398247354
561;IMP_agents_budget;14.8055244882145
562;IMP_agents_budget;14.7967935124555
563;IMP_agents_budget;14.7874452021616
564;IMP_agents_budget;14.7777984761643
565;IMP_agents_budget;14.768732786565
566;IMP_agents_budget;14.7600198008163
567;IMP_agents_budget;14.7455037311422
568;IMP_agents_budget;14.743807068662
569;IMP_agents_budget;14.7352772244381
570;IMP_agents_budget;14.7154035736842
571;IMP_agents_budget;14.7098018994023
572;IMP_agents_budget;14.6993112009983
573;IMP_agents_budget;14.693508349553
574;IMP_agents_budget;14.6878979872931
575;IMP_agents_budget;14.6822575987716
576;IMP_agents_budget;14.6713131532872
577;IMP_agents_budget;14.6593144325134
578;IMP_agents_budget;14.6520449898729
579;IMP_agents_budget;14.6387812126881
580;IMP_agents_budget;14.6320305
581;IMP_agents_budget;14.6182968140735
582;IMP_agents_budget;14.6108758917526
583;IMP_agents_budget;14.6033086432247
584;IMP_agents_budget;14.5956174625415
585;IMP_agents_budget;14.5878206485752
586;IMP_agents_budget;14.5799336003986
587;IMP_agents_budget;14.5719742832904
588;IMP_agents_budget;14.5639626229444
589;IMP_agents_budget;14.5559208894284
590;IMP_agents_budget;14.5478842220339
591;IMP_agents_budget;14.5400928827567
592;IMP_agents_budget;14.5315837837838
593;IMP_agents_budget;14.523101659849
594;IMP_agents_budget;14.5146582126099
595;IMP_agents_budget;14.5063759558409
596;IMP_agents_budget;14.4979353866109
597;IMP_agents_budget;14.4879308430314
598;IMP_agents_budget;14.4797725069084
599;IMP_agents_budget;14.4719238967358
1;IMP_social_hienz_budget;9.50370000027939E-07
2;IMP_social_hienz_budget;2.10869179953005E-06
3;IMP_social_hienz_budget;2.22604286652532E-06
4;IMP_social_hienz_budget;2.08205630015106E-06
5;IMP_social_hienz_budget;2.16457428020188E-06
6;IMP_social_hienz_budget;0.0000022625303331823
7;IMP_social_hienz_budget;2.34352378573143E-06
8;IMP_social_hienz_budget;1.44542763743088E-06
9;IMP_social_hienz_budget;2.48688993324522E-06
10;IMP_social_hienz_budget;2.13865935997329E-06
11;IMP_social_hienz_budget;1.66605339149141E-06
12;IMP_social_hienz_budget;1.78409849230082E-06
13;IMP_social_hienz_budget;1.89897648436773E-06
14;IMP_social_hienz_budget;2.00548186411229E-06
15;IMP_social_hienz_budget;2.35029259338837E-06
16;IMP_social_hienz_budget;3.27168145597115E-06
17;IMP_social_hienz_budget;3.37696387648111E-06
18;IMP_social_hienz_budget;7.11839131211017E-06
19;IMP_social_hienz_budget;4.32560211541331E-06
20;IMP_social_hienz_budget;7.65500130368035E-06
21;IMP_social_hienz_budget;7.93216167184213E-06
22;IMP_social_hienz_budget;6.77205695147977E-06
23;IMP_social_hienz_budget;4.21277246144279E-06
24;IMP_social_hienz_budget;4.92708119266332E-06
25;IMP_social_hienz_budget;4.43556866776618E-06
26;IMP_social_hienz_budget;4.65011458814786E-06
27;IMP_social_hienz_budget;4.87412548433245E-06
28;IMP_social_hienz_budget;4.98552803902909E-06
29;IMP_social_hienz_budget;5.42067877671479E-06
30;IMP_social_hienz_budget;5.72892855049992E-06
31;IMP_social_hienz_budget;6.05625045134813E-06
32;IMP_social_hienz_budget;6.41968659029304E-06
33;IMP_social_hienz_budget;0.0000068600757816045
34;IMP_social_hienz_budget;0.0000065473869746761
35;IMP_social_hienz_budget;0.0000112191266181992
36;IMP_social_hienz_budget;0.0000136459595083226
37;IMP_social_hienz_budget;9.99778392939893E-06
38;IMP_social_hienz_budget;0.0000111643291279174
39;IMP_social_hienz_budget;6.35228655212932E-06
40;IMP_social_hienz_budget;9.48213456944186E-06
41;IMP_social_hienz_budget;0.0000101935453619718
42;IMP_social_hienz_budget;0.0000106263476984426
43;IMP_social_hienz_budget;0.0000125401032033651
44;IMP_social_hienz_budget;0.000011765740876236
45;IMP_social_hienz_budget;0.0000120445795754771
46;IMP_social_hienz_budget;0.0000153317951278828
47;IMP_social_hienz_budget;0.0000164956882026574
48;IMP_social_hienz_budget;0.0000196179834326533
49;IMP_social_hienz_budget;0.0000175734714081137
50;IMP_social_hienz_budget;0.0000212422874815172
51;IMP_social_hienz_budget;0.0000194721553986817
52;IMP_social_hienz_budget;0.0000206424090007618
53;IMP_social_hienz_budget;0.0000352836926785586
54;IMP_social_hienz_budget;0.0000297291694234209
55;IMP_social_hienz_budget;0.0000407913763410002
