 budget_total ;Audio_TOTAL_Clicks;DD_TOTAL_Impressions;OLV_TOTAL_Clicks;OTT_TOTAL_Impressions;PDM_TOTAL_Impressions;POLV_TOTAL_Clicks;Partnership_TOTAL_Impressions;YT_DD_TOTAL_Clicks;YT_OLV_TOTAL_Impressions;Primary_Search_Impressions;Secondary_Search_Impressions;DOOH_TOTAL_Impressions;Social_TOTAL_Impressions;Facebook_Impressions;profit
 2.31000000000 ;0.0000318076664283867;50.127859148284;2.77657937355996E-06;3.57667261446369E-06;20.0382414138494;3.16161893674277E-08;0.0000109260526998324;16.8078442729523;0.295464018567436;2.53973562993513;14.5865333935726;1.63027640141928E-06;41.8968797092901;84.7073916646877;33665.6430328583
 2.32000000000 ;0.0000339924799089101;50.2066198766818;3.02652317845896E-06;3.87291647011544E-06;20.1824591149627;1.59224255029935E-07;0.0000116081226959893;16.8224385609883;0.382615218087099;2.87949290104436;14.7170249498959;1.83227035068359E-06;41.9580131044599;84.8512817823451;33742.585536224
 2.33000000000 ;0.000952811715820976;50.2821985898249;0.000160815211990094;0.000168494330920027;20.3223638477182;0.0000881060671480931;0.000330341962658227;16.8371506995732;0.495421969799017;3.21107016716147;14.8472160675727;0.000107672105856865;42.0132925109048;84.9894779060686;33819.3609051463
 2.34000000000 ;0.000035473115317273;50.3641422376145;0.0000030458167010837;3.86844215921394E-06;20.4709033234965;1.15820470843099E-07;0.0000131465169090658;16.8515984077343;0.556921499451451;3.55899687691597;14.9780430580655;2.05861924098669E-06;42.0802633290549;85.1390735593239;33896.0751257329
 2.35000000000 ;0.0000364053372123731;50.4429083920365;0.0000043127100391569;5.34586117050308E-06;20.6151202842188;8.24985438713273E-07;0.0000125639729544656;16.8661760929088;0.644063211739238;3.89878900414167;15.1085044665567;2.39767830128742E-06;42.1414175981232;85.2829590993431;33972.6224772251
 2.36000000000 ;0.0000392194679844222;50.5216720355831;2.98989722210966E-06;3.94306750161613E-06;20.7593426197444;9.18619230221564E-08;0.0000123312540837527;16.8807402305904;0.731219288073978;4.23855784704192;15.2389997175159;1.78496977782064E-06;42.2025541618196;85.4268537391026;34049.0389224819
 2.37000000000 ;0.0000383941477956694;50.6005974291937;3.13217157244101E-06;4.00450151954544E-06;20.9040351819349;1.57416034842351E-07;0.0000122998376937848;16.8954030397905;0.81784934993123;4.57792707048842;15.3692457559471;0.0000018794306705398;42.2638832230529;85.5709990821617;34125.32417743
 2.38000000000 ;0.0000393171941162145;50.679202860078;2.89363552087845E-06;3.74650748928805E-06;21.047792291484;1.33892665319038E-08;0.0000118414187186897;16.9098455637503;0.905521746273669;4.91810765430294;15.499994332906;1.68280462023053E-06;42.3248293368212;85.7146467194358;34201.4786951779
 2.39000000000 ;0.0000429055625098783;50.757966516918;3.34328789448956E-06;4.66948590396158E-06;21.1920451100685;2.55128289102077E-07;0.0000133404341688579;16.9243798182244;0.992749870198074;5.2578748627347;15.6304131144033;2.30792855703752E-06;42.385983485605;85.8585204006341;34277.5024675485
 2.40000000000 ;0.0000438209606113262;50.836733856381;3.16991710411537E-06;4.42537866761323E-06;21.3362625603006;1.2498686643441E-07;0.0000132534074896306;16.9389158227444;1.07975399890456;5.5977077983622;15.760974977303;2.13585143275087E-06;42.447109058165;86.0024749977919;34353.3960668127
 2.41000000000 ;0.0000309179269253859;50.9155052953995;3.60867860173082E-06;4.57624146435355E-06;21.4804753322306;3.71125005760064E-07;0.0000137179303549777;16.9534462402505;1.16697673135499;5.93745525067855;15.8914920393864;2.23906080093754E-06;42.5082473267914;86.1463463524967;34429.1595392275
 2.42000000000 ;0.000200806445244837;50.9935528420831;0.0000358769246979834;0.0000446208891316912;21.6243674106521;0.000018023961920046;0.0000911828608790747;16.9690053564384;1.25466047159368;6.27710243579634;16.0208963382045;0.0000307973268567865;42.5688000037571;86.2911938330662;34504.7857983836
 2.43000000000 ;0.00006639367109731;51.0732288485065;5.49801994268372E-06;6.97221248085198E-06;21.7685993361462;1.36071528120955E-06;0.0000196708736298645;16.9824552626046;1.34126612810675;6.61638490681687;16.1530581801548;3.83362328770218E-06;42.6305922835896;86.4343113249585;34580.2963875657
 2.44000000000 ;0.000036101342272397;51.1517980879402;4.20503981247698E-06;2.58509269214303E-06;21.9131908244675;7.22493980519683E-07;0.0000102466417521784;16.9969760419457;1.42845766304052;6.95675557282993;16.2830497222812;7.8280777649873E-07;42.6916808901871;86.5780365538909;34655.6714996114
 2.45000000000 ;0.0000470606266274947;51.230547776052;4.31090162798203E-06;5.30885836503751E-06;22.0574120087773;6.87813821585307E-07;0.0000151228015018697;17.0114841749857;1.51559733974996;7.29662446707126;16.4135161435366;0.0000028738295927737;42.7527979963169;86.7219447273757;34730.9163653524
 2.46000000000 ;0.0000461557103420569;51.309355838689;3.48413977457682E-06;2.95750125337386E-06;22.2016343132923;2.63931361052235E-07;0.0000115224565425194;17.025961875528;1.60273254114631;7.63641436142047;16.5440098984088;1.11292170145634E-06;42.8139592120819;86.8658664632953;34806.0328190615
 2.47000000000 ;0.0000566290320521414;51.3880680874082;0.0000033035081965928;4.49666389765416E-06;22.3458071280506;1.15805677974845E-07;0.0000160529537172027;17.0404659794171;1.68990256028727;7.9762267494615;16.6745412421465;1.97674907989878E-06;42.8751137021498;87.0097919764905;34881.0200065043
 2.48000000000 ;0.0000917530895457228;51.4668993830522;3.21142360884035E-06;4.36843637265403E-06;22.4900960520655;7.27280705014101E-08;0.0000228535669529752;17.0549158668245;1.77704511315598;8.31596748335275;16.8050225977082;1.87261077163547E-06;42.9362431944081;87.1536861774385;34955.8785634272
 2.49000000000 ;0.0000497978057295376;51.546138281804;3.56072743772832E-06;4.65333850970205E-06;22.6353430178384;2.43902269707052E-07;0.0000147584201266868;17.0703712307634;1.86282610655127;8.65214142278821;16.9367736083824;0.0000021960858574464;42.9968018532613;87.2995292682312;35030.6092747919
 2.50000000000 ;0.0000635815327503009;51.6244476477603;3.96709728077626E-06;5.55207265923186E-06;22.7785797926489;3.90164943160461E-07;0.0000112034148166188;17.0838372198246;1.95134125177947;8.99562730765009;17.0660402668263;2.84960202261972E-06;43.0585385584962;87.4415004106436;35105.2115105909
 2.51000000000 ;0.0000482206481056615;51.7032244103186;3.72271268912396E-06;2.77635325791552E-06;22.9228227476012;3.03277971001738E-07;0.0000126159042428904;17.0982870539297;2.03849364359687;9.33544304621856;17.1965522416605;0.0000012794134024297;43.1196904555362;87.5854174837614;35179.686137166
 2.52000000000 ;0.0000758507352617748;51.7814816614247;3.55940801503164E-06;4.83633750078495E-06;23.066700287776;1.82702721773802E-07;0.0000181976420630195;17.1127214946132;2.12683950629462;9.67448656410044;17.3266110640502;0.0000021370351910547;43.1809577841529;87.7300968738565;35254.032549997
 2.53000000000 ;0.000051895310817297;51.8607785552073;3.31194059082612E-06;2.45204525603847E-06;23.2113056775568;1.27466804940519E-07;9.92477664282645E-06;17.1271642755331;2.21279979104339;10.0150770694966;17.457577724183;1.37947212098094E-06;43.2419865245321;87.8732412914915;35328.2521185018
 2.54000000000 ;0.0000736320490460674;51.9395574094416;3.77763949200966E-06;4.85048852248911E-06;23.3555425300166;3.08803417874897E-07;0.000016453379697727;17.1415908512004;2.299949195746;10.3548704088915;17.5880910281938;2.27937404035835E-06;43.3031385860633;88.0171586893311;35402.3437532231
 2.55000000000 ;0.0000803866506116544;52.0183327902795;2.78507264497162E-06;0.0000043834629701683;23.4997877943368;6.97887921717178E-07;0.0000126164360601535;17.1560091099958;2.38710309303265;10.6947052564766;17.718604752581;1.21052166115786E-06;43.3642841173107;88.1610710054982;35476.308772546
 2.56000000000 ;0.000101129748626952;52.0958738748285;3.76183565803548E-06;4.76594883902539E-06;23.6404033191531;2.3464786413344E-07;0.0000163498769856034;17.1702504439305;2.47199741807426;11.0359216521772;17.8518685836385;2.23141721104333E-06;43.4257585755282;88.3077976586305;35550.1466528999
 2.57000000000 ;0.0000807570837551853;52.175890534276;3.99458337774056E-06;5.15450721842887E-06;23.7882800632091;4.22217412159754E-07;0.0000182605940322602;17.1848259228125;2.56140829718996;11.3743553039357;17.979635277352;2.26051642490493E-06;43.4865883910128;88.4489053616595;35623.8581646086
 2.58000000000 ;0.000071180694779995;52.2546726715979;3.44108090702895E-06;4.60740438675615E-06;23.9325309690428;1.10933891121248E-07;0.00001571970874219;17.1992230251025;2.64856105647035;11.7141918273049;18.1101535056312;2.07477243629704E-06;43.5477409328864;88.5928288752935;35697.4433812283
 2.59000000000 ;0.0000755765734703836;52.3334718138481;5.36240092735826E-06;3.38312628230457E-06;24.0767664828563;1.07049457557842E-06;0.0000143672648809573;17.2136165885596;2.73571220801664;12.0540300492851;18.2406710597695;1.22390397753151E-06;43.6089005625324;88.7367302513023;35770.9022288285
 2.60000000000 ;0.0000765712813538253;52.412261837033;5.96811793366847E-06;4.15158493590269E-06;24.2210394190677;1.52796401314072E-06;0.0000184687192286077;17.2280239453462;2.82282835622624;12.3936732363639;18.3712555603137;1.98604515338719E-06;43.6700367513464;88.8807722220751;35844.2349967378
 2.61000000000 ;0.0000520821604752873;52.4910214814454;3.99059078240562E-06;1.80402209203103E-06;24.3652854699053;3.10956765854906E-07;0.0000106651292176821;17.2423676556619;2.91002275615881;12.7337092263008;18.5017163045921;1.92398291519126E-06;43.7312057583912;89.0246005707035;35917.4425900294
 2.62000000000 ;0.0000758274660302641;52.569797946529;3.86906217896272E-06;4.86967919637807E-06;24.509555818624;2.33186042171792E-07;0.0000168554611864557;17.2567329489495;2.9971670115769;13.0735243160157;18.6322411838571;2.25464180213933E-06;43.7923616179982;89.1685152459921;35990.5239856232
 2.63000000000 ;0.000070695993293138;52.6485870094626;3.59335609464518E-06;2.55209929047634E-06;24.6537927195585;7.45500682133588E-08;0.0000120476533316678;17.2710913996919;3.08432609662338;13.4133897522545;18.7627601827253;5.35264523086239E-07;43.853516308085;89.3124470326271;36063.4805608237
 2.64000000000 ;0.0000912879523672533;52.7273710066602;5.46523595341391E-06;3.57615444029434E-06;24.7980399085912;1.05062637655121E-06;0.0000150417606731412;17.285442947334;3.17147871238476;13.7532275039288;18.8932776483483;1.21397030208935E-06;43.9146720141933;89.456372622889;36136.3114954547
 2.65000000000 ;0.000114812209728161;52.8061543896359;4.24124782714949E-06;6.31682873630849E-06;24.9422914000003;4.84843477668385E-07;0.0000157847935369668;17.2997867052278;3.25863380514794;14.0930559692342;19.0237977922533;2.56079132832193E-06;43.9758326056236;89.6003031325577;36209.0176937024
 2.66000000000 ;0.000158028278987702;52.8849368663528;3.79318780319005E-06;5.21734225308391E-06;25.0865445556803;1.26047025067202E-07;0.0000178446512613415;17.314120479902;3.34577946833293;14.4329042483637;19.1543202376369;2.56243040755018E-06;44.0369862988296;89.7442202720698;36281.5992886335
 2.67000000000 ;0.00016884843134391;52.963709686861;3.81144659039415E-06;6.31295189150687E-06;25.23077304562;1.31650416553822E-07;0.0000284002424032187;17.3284334117459;3.43293970174039;14.7727839019845;19.2848690902472;0.0000045279243788439;44.0981514396894;89.8881276892719;36354.0562030653
 2.68000000000 ;0.000129128303990022;53.0425509478772;4.42605239554465E-06;5.67575801816557E-06;25.3749377236585;4.41989798126807E-07;0.000019702142945159;17.3427835079281;3.52012696012958;15.1125789556779;19.4153939285778;2.70152144779866E-06;44.1593724535601;90.0320934476002;36426.3893947465
 2.69000000000 ;0.000124529243291026;53.1213059145401;3.70259741617579E-06;4.86716667384462E-06;25.5193261756255;5.10832823271972E-08;0.000017870957829359;17.3570834712242;3.60724644400206;15.4524884347846;19.5459085321015;0.0000021268794731263;44.2204686759094;90.1760192038872;36498.598417136
 2.70000000000 ;0.000135241927937563;53.1998638953721;0.0000065151854306471;4.42607942224945E-06;25.6626318166598;1.51012878597176E-06;0.0000169133838412929;17.3714091789759;3.69355603968572;15.7941335735296;19.6768692927375;0.0000018103588783931;44.2816720215943;90.3196977637972;36570.6832978118
 2.71000000000 ;0.000136132515010615;53.2787858742293;6.03885595084466E-06;8.11907504149449E-06;25.807720456359;1.07202288200929E-06;0.0000262864693843115;17.385707407121;3.78161626690764;16.1323258012707;19.8068564369528;4.35236334514651E-06;44.3428773344416;90.4639284219125;36642.6444496653
 2.72000000000 ;0.000159077920671025;53.3576742799322;4.13234287835696E-06;0.0000053721958444286;25.9521097102289;2.30554527460853E-07;0.0000196256764237092;17.3999763850721;3.86870669990092;16.472072490933;19.9374963669059;2.44086588704804E-06;44.4039540567403;90.6078191307332;36714.4828068371
 2.73000000000 ;0.000199522703781068;53.4364627205461;3.69931685970687E-06;3.19079802528352E-06;26.0963702437558;6.15901620279612E-08;0.0000166170404454159;17.4142598055357;3.95585858162104;16.8119398618289;20.0680250552807;1.05476074467099E-06;44.4651095788505;90.7517500066635;36786.1977636555
 2.74000000000 ;0.000288534540314537;53.5152318173851;3.78337982979916E-06;4.97941145335375E-06;26.2406213848362;2.00497043800024E-08;0.000018790691545504;17.4285276799806;4.04300704856541;17.1517933142307;20.1985639725977;2.14677682038917E-06;44.5262626489434;90.8956738787815;36857.7893598195
 2.75000000000 ;0.000243555468225662;53.5940422794168;4.42039790946394E-06;7.21984149586451E-06;26.3848761437983;4.9725202898877E-07;0.0000158513289833762;17.4428015228122;4.13016209480779;17.4916809599975;20.3291011341659;3.66296934467778E-06;44.5874479195668;91.0396127377688;36929.2583551571
 2.76000000000 ;0.000230257531382814;53.672791008772;5.75253197975785E-06;7.24864165742938E-06;26.5292150091996;1.01009064366842E-06;0.0000252326288058966;17.4570764724466;4.21725117830581;17.8315861360638;20.4596315123791;3.67451294683957E-06;44.6485289818884;91.1836465257364;37000.6046963835
 2.77000000000 ;0.000271748837368443;53.7516311037964;4.89903322015147E-06;6.30369578950971E-06;26.6734287939182;5.5478719435183E-07;0.0000229346670337729;17.4713117626692;4.30447267463711;18.1714145488399;20.5901562287248;3.01170100112771E-06;44.7097743395445;91.3275010951466;37071.8289426574
 2.78000000000 ;0.000302204003603519;53.8304252719371;4.25564938373499E-06;5.56024762682933E-06;26.8176963263319;2.07041397815999E-07;0.0000212151044846716;17.4855558358374;4.39162516895861;18.5112907420622;20.720689595513;2.48865332635223E-06;44.7709421179932;91.4714390106643;37142.9310259966
 2.79000000000 ;0.000468853404365717;53.9091965247295;3.83506340671107E-06;0.000011536374227341;26.961949816688;3.39287715982505E-08;0.0000194382698768215;17.4997891170591;4.47877067083379;18.8511256659494;20.8512048611452;6.50901174246811E-06;44.832103143256;91.6153499948366;37213.9106530666
 2.80000000000 ;0.000588838044084226;53.9879903054493;4.05676331214213E-06;5.36532159801152E-06;27.1062190403055;7.66776578357286E-08;0.0000210699555354888;17.5140174515634;4.56590959137806;19.1909782744944;20.9817050171999;0.000002334831410993;44.8932612098997;91.7592973690431;37284.7692465384
 2.81000000000 ;0.000479428926907674;54.066963437403;5.40451366414659E-06;5.12074402912673E-06;27.2492888643175;7.81650139280878E-07;0.0000247107567788977;17.5284359867681;4.65372788540834;19.5313408509974;21.1135999462422;2.00120560955254E-06;44.9546337352756;91.9014918457946;37355.5060443677
 2.82000000000 ;0.00051850312361433;54.1455985532215;4.20405900658692E-06;5.52996851209019E-06;27.3947605864459;1.21016818441188E-07;0.000021921324138353;17.5424570027764;4.74022074930481;19.8707896231765;21.2428226202636;2.41484528276475E-06;45.0156142373926;92.0471839330822;37426.1216228949
 2.83000000000 ;0.000654545220256689;54.2243942015818;4.40101697296784E-06;5.70454300874272E-06;27.5390171695446;2.12020461874488E-07;0.0000225331560593302;17.556660103513;4.82737936355542;20.2106346287804;21.3733313006994;2.53704722379897E-06;45.0767753285045;92.19111797082;37496.6159486706
 2.84000000000 ;0.0011577806400008;54.3031464961026;4.23300799559372E-06;6.11681865133677E-06;27.6832213942315;1.09420896345934E-07;0.0000224877181736623;17.5708517167816;4.91448636364915;20.5503625395792;21.5038263524349;2.42702760978196E-06;45.1379141381544;92.3349978444298;37566.989345566
 2.85000000000 ;0.00261745878142961;54.3819902085962;4.29056873989909E-06;7.76691908499738E-06;27.8276783493999;3.28380245260966E-07;0.0000288149512533484;17.5851368839106;5.00094383276624;20.8899419711998;21.6349550884309;0.0000038656784746072;45.1988348463922;92.4778562942523;37637.2418395604
 2.86000000000 ;0.00569952303926094;54.4603926792973;4.16029059430583E-06;5.51916322919573E-06;27.9711132771682;3.84782508878252E-08;0.0000227547556354396;17.5991624268671;5.08839932913574;21.2286206503765;21.7643295847172;2.34941636917507E-06;45.259985323475;92.6222623838257;37707.3745228211
 2.87000000000 ;0.00191024944150771;54.5397830987751;4.49142294554496E-06;3.16184486278836E-06;28.1173673561758;1.92357429803845E-07;0.0000160968583607515;17.6112834803591;5.1747448414429;21.5739321490924;21.8921683214018;2.27492769657674E-06;45.3228502979286;92.7659339883861;37777.3869024103
 2.88000000000 ;0.0116690880312061;54.6150115604821;0.0000297132839902246;0.0000364974606124237;28.2601106309198;0.0000130441326674092;0.000110345532125489;17.6295688326491;5.2668599481806;21.9080020361852;22.0263207913366;0.0000232310889126167;45.3773117113327;92.9049325693854;37847.2764914876
 2.89000000000 ;0.0533645090622168;54.6930501699826;4.46278173428815E-06;5.88448221322514E-06;28.3970873596086;1.47344643835149E-07;0.0000245006619583028;17.6409905501407;5.34572600053185;22.2321618176074;22.1497414448125;2.55834984277817E-06;45.4405920654682;93.047248529184;37917.0599839862
 2.90000000000 ;0.0711801682047664;54.7704439554542;0.0000044515294482866;3.27137721062164E-06;28.5388067571886;1.8218036146638E-08;0.0000250021758684503;17.6548953946737;5.43132546757134;22.5660203696472;22.2779692854088;2.56416118417249E-06;45.5006829303814;93.1886403640057;37986.7198425206
 2.91000000000 ;0.0890788081939884;54.8478420546212;4.48478143796713E-06;0.0000059499164087389;28.6805064147512;1.29308435181727E-07;0.0000252075811043126;17.6687901232415;5.51691712108404;22.8998476616613;22.4061796866858;2.56934574510853E-06;45.5607729505135;93.3300268380605;38056.2621943052
 2.92000000000 ;0.106924550220211;54.925241398879;4.44051626371089E-06;5.88722714394226E-06;28.8222237223397;8.9797000108987E-08;0.0000253214131950244;17.6826768866555;5.60253420197008;23.2337116253628;22.5343795614936;2.51355522346596E-06;45.6208607065743;93.4714090940644;38125.6874860139
 2.93000000000 ;0.124781042728533;55.0026485857731;4.50848575477506E-06;5.97655288146737E-06;28.9639172674783;1.08574411230023E-07;0.0000259017312604913;17.6965468054018;5.68814054606771;23.5675425211645;22.6626391260058;2.55912544901416E-06;45.6809396088812;93.612805442173;38194.99580217
 2.94000000000 ;0.142606878017433;55.0800397218282;0.000004490549645268;5.96406031781524E-06;29.1056501306143;8.39978874399447E-08;0.0000261149234468406;17.7104263489757;5.77373226178329;23.9014298963196;22.7908527807519;2.53615966439731E-06;45.7410291751202;93.7541936169207;38264.1873723993
 2.95000000000 ;0.160432978454341;55.1574427967064;5.23579627039307E-06;2.25702433317072E-06;29.2473764541507;4.38411890513783E-07;0.0000174689619960731;17.7242917113042;5.85934373728844;24.2352813210351;22.9190862017793;1.59997503247952E-07;45.8011181084858;93.8956011303016;38333.2626047856
 2.96000000000 ;0.178290803138389;55.2348042509093;4.39606392894266E-06;5.87986550534093E-06;29.3889695635524;3.17836393474171E-09;0.0000286885496634741;17.7381524559433;5.94491265576167;24.5692494500013;23.0472522253498;2.43740592848475E-06;45.8611626293529;94.0371645612712;38402.2209989861
 2.97000000000 ;0.196066411869166;55.312251693052;4.61495404728482E-06;6.13468486548697E-06;29.5308069950969;9.95971588902464E-08;0.0000275100144814624;17.7519999144084;6.03054650535277;24.903056289098;23.1755409077479;2.59786176555865E-06;45.9213042274605;94.1783860986953;38471.0634388663
 2.98000000000 ;0.213528607159046;55.3892950326032;4.49173137581447E-06;5.98610131451339E-06;29.6733132766002;1.96618945903216E-08;0.0000271712237129329;17.7658041723656;6.11513742133025;25.2359690480713;23.305420560629;2.49417993239832E-06;45.981130173206;94.3203615451395;38539.7899283539
 2.99000000000 ;0.231710660663361;55.4669327789143;4.64438731569697E-06;7.12948588150225E-06;29.8142356564236;7.85931793351644E-08;0.0000314018505478236;17.7796584850529;6.20230913919158;25.5707670543106;23.431754767235;3.23144018358668E-06;46.0415798381638;94.4610051353116;38608.4005096566
 3.00000000000 ;0.245093891303479;55.5434775903606;0.00056303698215952;0.000649690636391146;29.9524141667843;0.000278021172645002;0.00199762258018385;17.7936174961454;6.28480595951872;25.9145872691231;23.5589251591744;0.000434050132746627;46.1022786294793;94.6008774166065;38676.8100212184
 3.01000000000 ;0.26727607768645;55.6217894422101;7.09049114948344E-06;5.10024487102957E-06;30.0975415728543;1.35185462694127E-06;0.0000412229833747958;17.8073898091921;6.37292972770491;26.2387571238728;23.6887293670981;5.17009134104773E-06;46.1616874762004;94.7438394675358;38745.2750217916
 3.02000000000 ;0.285006460278311;55.6992989073978;5.02210818697704E-06;6.07050517643206E-06;30.2394509839065;2.62629354593126E-07;0.0000309278196667002;17.8211437778818;6.45859385124062;26.5725225611831;23.8167295935433;2.96901799811256E-06;46.2217877807601;94.8854208317641;38813.5397757702
 3.03000000000 ;0.302771983790856;55.7767143275283;4.58855759259469E-06;0.0000052612748331398;30.3811871225017;9.49878331399315E-09;0.0000184303850731167;17.8349514229067;6.54420407383798;26.9064450537733;23.944972589451;2.25024477907222E-06;46.2818886341871;95.026834252065;38881.6894121764
 3.04000000000 ;0.320528253400157;55.8541287863423;4.58804080406584E-06;4.67891274025852E-06;30.5229232911091;7.81852971818111E-09;0.0000255041537894069;17.8487513271783;6.62981603594956;27.2403608968899;24.0732172828496;1.50605103878812E-06;46.3419897312248;95.1682481100921;38949.7240278436
 3.05000000000 ;0.338388103006881;55.9313895014121;5.70447438818916E-06;3.77992851767134E-06;30.6643935549302;1.61819362207646E-07;0.0000332886272683298;17.8624998100342;6.71474840153438;27.5746458663864;24.2018893966727;1.96794894974316E-06;46.4021576735115;95.3098427899166;39017.6439214083
 3.06000000000 ;0.356000582880674;56.0089912188887;0.0000069223766763721;0.0000072841663525517;30.8064109586045;1.09050666169819E-06;0.0000399687736809891;17.8763369701399;6.80100163111685;27.9081918165282;24.3297406249955;2.82301676029757E-06;46.4622074567301;95.4510606512755;39085.449203936
 3.07000000000 ;0.373816613579256;56.086424954545;4.81929903475157E-06;6.47873325124361E-06;30.9481441943559;3.90539667107198E-08;0.0000322107486407082;17.8901193566945;6.88659973059812;28.2419787012898;24.4580287263897;2.67505556926647E-06;46.5222596267002;95.5925818727818;39153.1407194395
 3.08000000000 ;0.391465641606263;56.1638146260382;5.74291569537515E-06;2.98439139830356E-06;31.0898878449069;4.76622447480791E-07;0.0000205658773221041;17.9038674238991;6.97227083304605;28.5761136389925;24.586222500352;4.24319043190661E-07;46.582399822232;95.7339274752591;39220.7181689116
 3.09000000000 ;0.409192896508467;56.2412220859943;0.000004844837825796;6.48254888567362E-06;31.2316410537498;1.41364069459658E-09;0.0000373737805789625;17.9176424406705;7.05788975504269;28.9100147518739;24.7144725409048;3.38162445788505E-06;46.6425157708349;95.8753566202161;39288.1812611118
 3.10000000000 ;0.426901570781268;56.3186453533341;4.91128653270234E-06;6.10953013618236E-06;31.3733935404393;3.58187590323387E-08;0.0000331447229855872;17.9313997809525;7.14350761717239;29.2439652582682;24.8427291980572;2.47350899717767E-06;46.702624998695;96.0167860074324;39355.5310202349
 3.11000000000 ;0.444601271954159;56.3960704407541;4.99049646674222E-06;3.27403602188928E-06;31.5151464848538;1.92690547271416E-07;0.0000254326290132091;17.9451494227949;7.22912718230637;29.5779226133413;24.9709907468178;1.38559680155934E-06;46.7627360380165;96.1582205233267;39422.767373387
 3.12000000000 ;0.46232288924851;56.4749201510453;9.90102467911297E-06;0.0000126617931403304;31.658477606723;0.0000024840434450268;0.0000486359803029404;17.9585866346054;7.31495685984202;29.9104223319987;25.0984512279244;5.04496613096245E-06;46.8217438452572;96.3000397253543;39489.8894349001
 3.13000000000 ;0.479979095898429;56.5509298673238;8.30475725776864E-06;0.0000105892886645804;31.7986622064873;1.63336064015542E-06;0.0000486523012833588;17.9726258671108;7.40035012802371;30.2458322197138;25.2275210094101;0.0000052661083498929;46.8829503104278;96.4410748501436;39556.8993667238
 3.14000000000 ;0.497645784286143;56.6283881763904;5.22405411327063E-06;7.06957166485754E-06;31.9404156647802;1.13364005222502E-07;0.0000374288273936163;17.9863542873005;7.48596600098239;30.5798822914559;25.3557671891383;2.94910943361589E-06;46.9430795947997;96.5824482260536;39623.7966641069
 3.15000000000 ;0.515325819983142;56.7057766361761;0.0000101648746256943;0.0000128776585377801;32.0821742605177;2.49318342977677E-06;0.0000553479099997501;18.0000744429554;7.571605631182;30.9137715338312;25.4840414387305;6.11403058950279E-06;47.0031870854571;96.7239561524558;39690.5801129088
 3.16000000000 ;0.532989907870371;56.7832043065089;5.56833339295723E-06;7.44780146683354E-06;32.2239401952091;2.53811288300409E-07;0.0000401037382610342;18.0137801575872;7.65724612567546;31.2477419982209;25.6123185456199;3.14520918170436E-06;47.0633085435272;96.8654137008011;39757.252311246
 3.17000000000 ;0.550640948181961;56.860639955531;7.91048055173787E-06;0.0000117423445493531;32.3657045739172;1.35031930505563E-06;0.0000547903249771753;18.0274942549045;7.74285587980593;31.5817341312387;25.7405834447433;5.67024024661192E-06;47.123421348336;97.0068439992201;39823.8110977266
 3.18000000000 ;0.56831005765139;56.9380718634382;4.35840019895486E-06;7.14411435248655E-06;32.50746518757;2.47223099505259E-07;0.0000382592532887863;18.0411938188146;7.82847666176801;31.9157173489904;25.8688945923512;5.26243118736835E-07;47.1835345975557;97.1482853364333;39890.2587300566
 3.19000000000 ;0.585925029548558;57.0155095481464;5.74467564997552E-06;7.28855874370415E-06;32.6492541805425;2.52196387381448E-07;0.0000373918134530328;18.0548856646957;7.91410888230751;32.2497137425404;25.9971392805197;3.60463888841098E-06;47.2436665823425;97.2897428079236;39956.5936378278
 3.20000000000 ;0.603553610990952;57.0929427111797;0.0000101342642048459;0.0000127700730033429;32.7910173044524;2.19249831928239E-06;0.0000587431945933739;18.0685694897242;7.99973158122547;32.5837183421568;26.1254070300841;5.48998496176918E-06;47.3037822713488;97.4311883320526;40022.8163246315
 3.21000000000 ;0.621176077683224;57.170369834889;5.84556361409548E-06;5.08964793757292E-06;32.9327912992026;3.14714296696775E-07;0.0000448608332512885;18.0822509010412;8.0853547100259;32.9177640809364;26.2536847089363;0.0000020730934645689;47.3639101102942;97.5726400928347;40088.9286161509
 3.22000000000 ;0.638786000499847;57.2478209487842;5.02326456510398E-06;6.95915291289924E-06;33.074572407561;9.32479539565378E-09;0.0000363902876588618;18.0959081964567;8.17099705312925;33.25176073623;26.3819833639617;2.71042059944812E-06;47.4240163933594;97.7141038075346;40154.9288715497
 3.23000000000 ;0.656311111453706;57.3253081818166;5.59377836499705E-06;4.86474806706695E-06;33.216266753828;9.59280607064343E-08;0.0000370806490166147;18.1095779469992;8.25660828833443;33.5859638760404;26.510189724487;3.05087209140738E-06;47.4841790019969;97.8555444312156;40220.8178760767
 3.24000000000 ;0.673994664875323;57.4027014026303;5.94812485843917E-06;7.99562371518634E-06;33.3581349475928;2.88864876773067E-07;0.0000476053424132366;18.1232358148189;8.34224989227176;33.9197794853109;26.6385385659474;3.35693058597951E-06;47.5442824496691;97.9970175820929;40286.5956481637
 3.25000000000 ;0.691584481400286;57.4801445573768;5.56914507413526E-06;7.55957798668097E-06;33.4999189493669;9.06035431766341E-08;0.0000466727719433396;18.1368848478066;8.42788079221721;34.2538067930778;26.766826572981;3.05561553705985E-06;47.6044109093936;98.1384791473292;40352.2627723794
 3.26000000000 ;0.709167607053801;57.5575879144197;5.82938808391797E-06;0.000007881485935595;33.6417066020531;1.90252319084209E-07;0.0000309153834431395;18.1505281903093;8.51351145784772;34.5878409586114;26.8951206562443;3.23380774611116E-06;47.6645418789727;98.2799466845919;40417.8192261849
