budget_total;Value;data
8.45;DD;0.941870358
8.46;DD;0.942471534
8.47;DD;0.943073699
8.48;DD;0.94367534
8.49;DD;0.944277158
8.5;DD;0.944879463
8.51;DD;0.945480491
8.52;DD;0.946082024
8.53;DD;0.946683823
8.54;DD;0.947285485
8.55;DD;0.947884367
8.56;DD;0.948437382
8.57;DD;0.949088603
8.58;DD;0.949692749
8.59;DD;0.950294533
8.6;DD;0.950886253
8.61;DD;0.951445705
8.62;DD;0.952091143
8.63;DD;0.952683013
8.64;DD;0.953303309
8.65;DD;0.953883947
8.66;DD;0.954506378
8.67;DD;0.955108307
8.68;DD;0.955715351
8.69;DD;0.956307559
8.7;DD;0.956910816
8.71;DD;0.957511013
8.72;DD;0.95801892
8.73;DD;0.958696376
8.74;DD;0.959345587
8.75;DD;0.959884459
8.76;DD;0.960491613
8.77;DD;0.961112603
8.78;DD;0.961666688
8.79;DD;0.962240089
8.8;DD;0.962854234
8.81;DD;0.963448838
8.82;DD;0.964028651
8.83;DD;0.964594433
8.84;DD;0.965334393
8.85;DD;0.965825296
8.86;DD;0.966419543
8.87;DD;0.967013585
8.88;DD;0.967526145
8.89;DD;0.968201925
8.9;DD;0.968796121
8.91;DD;0.969410324
8.92;DD;0.969984561
8.93;DD;0.970578784
8.94;DD;0.971176735
8.95;DD;0.971767271
8.96;DD;0.972295636
8.97;DD;0.972955853
8.98;DD;0.973550159
8.99;DD;0.974144465
9;DD;0.974738819
9.01;DD;0.975333137
9.02;DD;0.975927495
9.03;DD;0.976515006
9.04;DD;0.977237229
9.05;DD;0.977575045
9.06;DD;0.978750559
9.07;DD;0.978919144
9.08;DD;0.979464267
9.09;DD;0.980119037
9.1;DD;0.980692839
9.11;DD;0.981306843
9.12;DD;0.981531683
9.13;DD;0.982439804
9.14;DD;0.983060728
9.15;DD;0.98351795
9.16;DD;0.984249953
9.17;DD;0.984673167
9.18;DD;0.985788355
9.19;DD;0.98603347
9.2;DD;0.986628099
9.21;DD;0.987222956
9.22;DD;0.98781727
9.23;DD;0.9884119
9.24;DD;0.989012448
9.25;DD;0.989602485
9.26;DD;0.990195877
9.27;DD;0.990790507
9.28;DD;0.991385227
9.29;DD;0.991979935
9.3;DD;0.992574658
9.31;DD;0.993195933
9.32;DD;0.993764161
9.33;DD;0.99435888
9.34;DD;0.994953652
9.35;DD;0.995548447
9.36;DD;0.996202751
9.37;DD;0.996738045
9.38;DD;0.997332872
9.39;DD;0.997927553
9.4;DD;0.998522633
9.41;DD;0.999117382
9.42;DD;0.999712292
9.43;DD;1.000307181
9.44;DD;1.000902171
9.45;DD;1.001497002
9.46;DD;1.002091927
9.47;DD;1.002686863
9.48;DD;1.003281813
9.49;DD;1.003876784
9.5;DD;1.004471773
9.51;DD;1.005066755
9.52;DD;1.005661765
9.53;DD;1.006256779
9.54;DD;1.006851823
9.55;DD;1.007446868
9.56;DD;1.008043452
9.57;DD;1.008636997
9.58;DD;1.009232079
9.59;DD;1.009827177
9.6;DD;1.010422281
9.61;DD;1.011017531
9.62;DD;1.011612424
9.63;DD;1.012207699
9.64;DD;1.012802865
9.65;DD;1.013398063
9.66;DD;1.013993291
9.67;DD;1.014588457
9.68;DD;1.015183643
9.69;DD;1.015778988
9.7;DD;1.016374219
9.71;DD;1.016969367
9.72;DD;1.01756377
9.73;DD;1.018160356
9.74;DD;1.018755218
9.75;DD;1.019350528
9.76;DD;1.019946782
9.77;DD;1.020539511
9.78;DD;1.02113654
9.79;DD;1.021731627
9.8;DD;1.022327257
9.81;DD;1.022909618
9.82;DD;1.023518046
9.83;DD;1.02411343
9.84;DD;1.024709313
9.85;DD;1.025304325
9.86;DD;1.025899792
9.87;DD;1.026495834
9.88;DD;1.027092964
9.89;DD;1.027686205
9.9;DD;1.028281714
9.91;DD;1.028877242
9.92;DD;1.029472763
9.93;DD;1.030068316
9.94;DD;1.03066386
9.95;DD;1.031259427
9.96;DD;1.031855057
9.97;DD;1.032450609
9.98;DD;1.033048779
9.99;DD;1.033641864
10;DD;1.034237492
10.01;DD;1.034833128
10.02;DD;1.03542878
10.03;DD;1.036024461
10.04;DD;1.036620146
10.05;DD;1.037215855
10.06;DD;1.037811594
10.07;DD;1.038407289
10.08;DD;1.039003013
10.09;DD;1.039598788
10.1;DD;1.040194558
10.11;DD;1.040791817
10.12;DD;1.041386131
10.13;DD;1.041981935
10.14;DD;1.042577752
10.15;DD;1.04318787
10.16;DD;1.043769416
10.17;DD;1.044365289
10.18;DD;1.044961167
10.19;DD;1.045557045
10.2;DD;1.046152999
10.21;DD;1.046748903
10.22;DD;1.0473445
10.23;DD;1.047940724
10.24;DD;1.048536482
10.25;DD;1.049132636
10.26;DD;1.049728603
10.27;DD;1.05032458
10.28;DD;1.050920626
10.29;DD;1.051516605
10.3;DD;1.052112591
10.31;DD;1.052708684
10.32;DD;1.053304757
10.33;DD;1.053900818
10.34;DD;1.054496901
10.35;DD;1.055093257
10.36;DD;1.055689099
10.37;DD;1.056285395
10.38;DD;1.056881391
10.39;DD;1.05747761
10.4;DD;1.058073663
10.41;DD;1.05866984
10.42;DD;1.059266033
10.43;DD;1.059877066
10.44;DD;1.06045844
10.45;DD;1.061054674
10.46;DD;1.061650913
10.47;DD;1.062247038
10.48;DD;1.062843407
10.49;DD;1.063439718
10.5;DD;1.064036007
10.51;DD;1.064632305
10.52;DD;1.065228643
10.53;DD;1.065824954
10.54;DD;1.066421287
10.55;DD;1.067017662
10.56;DD;1.067614035
10.57;DD;1.068210445
10.58;DD;1.068806361
10.59;DD;1.069403234
10.6;DD;1.069999673
10.61;DD;1.070596087
10.62;DD;1.07119254
10.63;DD;1.071789013
10.64;DD;1.072399426
10.65;DD;1.072982801
10.66;DD;1.073578475
10.67;DD;1.074174989
10.68;DD;1.074771608
10.69;DD;1.075368302
10.7;DD;1.07596462
10.71;DD;1.076561193
10.72;DD;1.077157779
10.73;DD;1.077754392
10.74;DD;1.078350974
10.75;DD;1.078947482
10.76;DD;1.079544372
10.77;DD;1.080140895
10.78;DD;1.080737542
10.79;DD;1.081335965
10.8;DD;1.081930903
10.81;DD;1.082527615
10.82;DD;1.083124292
10.83;DD;1.083721045
10.84;DD;1.084317862
10.85;DD;1.08491456
10.86;DD;1.085511261
10.87;DD;1.086111668
10.88;DD;1.08670489
10.89;DD;1.087301708
10.9;DD;1.087898544
10.91;DD;1.088495367
10.92;DD;1.089092034
10.93;DD;1.089689056
10.94;DD;1.090286418
10.95;DD;1.090882807
10.96;DD;1.091479728
10.97;DD;1.092075749
10.98;DD;1.092673529
10.99;DD;1.093270524
11;DD;1.09386756
11.01;DD;1.094464429
11.02;DD;1.095061419
11.03;DD;1.095658405
11.04;DD;1.096255479
11.05;DD;1.096852468
11.06;DD;1.097449456
11.07;DD;1.098046514
11.08;DD;1.098643595
11.09;DD;1.099240637
11.1;DD;1.099836106
11.11;DD;1.10043483
11.12;DD;1.101031946
11.13;DD;1.101629071
11.14;DD;1.102226062
11.15;DD;1.102823363
11.16;DD;1.103419142
11.17;DD;1.104017707
11.18;DD;1.104614896
11.19;DD;1.105212243
11.2;DD;1.105809325
11.21;DD;1.106406551
11.22;DD;1.107003794
11.23;DD;1.107601129
11.24;DD;1.108198324
11.25;DD;1.108795599
11.26;DD;1.109392892
11.27;DD;1.10999022
11.28;DD;1.110587538
11.29;DD;1.111112744
11.3;DD;1.111782246
11.31;DD;1.112377383
11.32;DD;1.112976987
11.33;DD;1.113574366
11.34;DD;1.114171802
11.35;DD;1.114769192
11.36;DD;1.115366637
11.37;DD;1.115964082
11.38;DD;1.116561538
11.39;DD;1.117159004
11.4;DD;1.117756406
11.41;DD;1.118353959
11.42;DD;1.118951517
11.43;DD;1.11954936
11.44;DD;1.120146567
11.45;DD;1.120744245
11.46;DD;1.121341688
11.47;DD;1.121939339
11.48;DD;1.122536822
11.49;DD;1.12313121
11.5;DD;1.123732075
11.51;DD;1.124329869
11.52;DD;1.124927358
11.53;DD;1.125525006
11.54;DD;1.126122767
11.55;DD;1.12672044
11.56;DD;1.127323355
11.57;DD;1.127911944
11.58;DD;1.128513485
11.59;DD;1.129111367
11.6;DD;1.129708995
11.61;DD;1.130306753
11.62;DD;1.130899807
11.63;DD;1.131502328
11.64;DD;1.132100134
11.65;DD;1.132697895
11.66;DD;1.133295491
11.67;DD;1.133894977
11.68;DD;1.134491402
11.69;DD;1.135089366
11.7;DD;1.135687084
11.71;DD;1.136285131
11.72;DD;1.136883067
11.73;DD;1.137491299
11.74;DD;1.138078912
11.75;DD;1.138676904
11.76;DD;1.139274616
11.77;DD;1.139873278
11.78;DD;1.140475197
11.79;DD;1.141068825
11.8;DD;1.141666845
11.81;DD;1.142264877
11.82;DD;1.142864994
11.83;DD;1.143460963
11.84;DD;1.144058985
11.85;DD;1.144657027
11.86;DD;1.145255253
11.87;DD;1.145853269
11.88;DD;1.146451479
11.89;DD;1.147049571
11.9;DD;1.14764782
11.91;DD;1.148248985
11.92;DD;1.148844114
11.93;DD;1.149442318
11.94;DD;1.150040546
11.95;DD;1.150638643
11.96;DD;1.151236983
11.97;DD;1.151835234
11.98;DD;1.152425998
11.99;DD;1.153031775
12;DD;1.153630087
12.01;DD;1.154228393
12.02;DD;1.15482669
12.03;DD;1.155425007
12.04;DD;1.156023342
12.05;DD;1.156621733
12.06;DD;1.157220408
12.07;DD;1.157818457
12.08;DD;1.158416855
12.09;DD;1.15901526
12.1;DD;1.159611579
12.11;DD;1.160212113
12.12;DD;1.160811359
12.13;DD;1.16140904
12.14;DD;1.162009619
12.15;DD;1.162605985
12.16;DD;1.163204842
12.17;DD;1.16380302
12.18;DD;1.164401591
12.19;DD;1.16500013
12.2;DD;1.165598828
12.21;DD;1.166197227
12.22;DD;1.166795604
12.23;DD;1.167394402
12.24;DD;1.167993026
12.25;DD;1.168590181
12.26;DD;1.169190145
12.27;DD;1.169786851
12.28;DD;1.170386983
12.29;DD;1.170971837
12.3;DD;1.171584853
12.31;DD;1.172180932
12.32;DD;1.172782395
12.33;DD;1.173381144
12.34;DD;1.173979884
12.35;DD;1.174578664
12.36;DD;1.175177455
12.37;DD;1.175776572
12.38;DD;1.176375025
12.39;DD;1.176974257
12.4;DD;1.17757265
12.41;DD;1.178171518
12.42;DD;1.178770368
12.43;DD;1.179369966
12.44;DD;1.179968122
12.45;DD;1.180567027
12.46;DD;1.181185852
12.47;DD;1.181764847
12.48;DD;1.182363785
12.49;DD;1.182962727
12.5;DD;1.18356172
12.51;DD;1.184160688
12.52;DD;1.184760096
12.53;DD;1.185358683
12.54;DD;1.185957698
12.55;DD;1.186556727
12.56;DD;1.187155781
12.57;DD;1.187754858
12.58;DD;1.188353919
12.59;DD;1.188952974
12.6;DD;1.189552107
12.61;DD;1.19015116
12.62;DD;1.190750336
12.63;DD;1.191349496
12.64;DD;1.191948668
12.65;DD;1.192548009
12.66;DD;1.193147142
12.67;DD;1.19374623
12.68;DD;1.194345407
12.69;DD;1.194944604
12.7;DD;1.195543854
12.71;DD;1.196143034
12.72;DD;1.196742379
12.73;DD;1.197341657
12.74;DD;1.197940676
12.75;DD;1.198540268
12.76;DD;1.199139517
12.77;DD;1.199738891
12.78;DD;1.200338203
12.79;DD;1.200937538
12.8;DD;1.201536972
12.81;DD;1.202136382
12.82;DD;1.20273577
12.83;DD;1.203335946
12.84;DD;1.203931425
12.85;DD;1.204534642
12.86;DD;1.205138427
12.87;DD;1.205735041
12.88;DD;1.206328856
12.89;DD;1.206931947
12.9;DD;1.207531484
12.91;DD;1.208131202
12.92;DD;1.208730556
12.93;DD;1.209330052
12.94;DD;1.20993094
12.95;DD;1.2105292
12.96;DD;1.211128717
12.97;DD;1.211728447
12.98;DD;1.212328064
12.99;DD;1.212927719
13;DD;1.21352737
13.01;DD;1.214127062
13.02;DD;1.214726695
13.03;DD;1.21532646
13.04;DD;1.215926098
13.05;DD;1.216525815
13.06;DD;1.217125541
13.07;DD;1.217725288
13.08;DD;1.218324291
13.09;DD;1.218924981
13.1;DD;1.219524644
13.11;DD;1.220124428
13.12;DD;1.220724415
13.13;DD;1.221324048
13.14;DD;1.221923889
13.15;DD;1.222523736
13.16;DD;1.223123719
13.17;DD;1.223723426
13.18;DD;1.224323391
13.19;DD;1.224923282
13.2;DD;1.225494144
13.21;DD;1.226123186
13.22;DD;1.226723115
13.23;DD;1.227323085
13.24;DD;1.227922946
13.25;DD;1.228524039
13.26;DD;1.229123271
13.27;DD;1.22972306
13.28;DD;1.230323146
13.29;DD;1.2309231
13.3;DD;1.231523206
13.31;DD;1.232123486
13.32;DD;1.232723404
13.33;DD;1.23332348
13.34;DD;1.233923614
13.35;DD;1.234523726
13.36;DD;1.23512378
13.37;DD;1.235728264
13.38;DD;1.23632342
13.39;DD;1.236924418
13.4;DD;1.237488006
13.41;DD;1.238124822
13.42;DD;1.238725101
13.43;DD;1.239325157
13.44;DD;1.239925556
13.45;DD;1.240525819
13.46;DD;1.241126118
13.47;DD;1.241726527
13.48;DD;1.242326705
13.49;DD;1.24292703
13.5;DD;1.243527368
13.51;DD;1.244127761
13.52;DD;1.244728074
13.53;DD;1.245328185
13.54;DD;1.245928906
13.55;DD;1.246529315
13.56;DD;1.247129685
13.57;DD;1.247730109
13.58;DD;1.248330451
13.59;DD;1.248931059
13.6;DD;1.249531562
13.61;DD;1.250132567
13.62;DD;1.250732726
13.63;DD;1.251333084
13.64;DD;1.251933687
13.65;DD;1.252534414
13.66;DD;1.253134698
13.67;DD;1.253735377
13.68;DD;1.254335878
13.69;DD;1.254936468
13.7;DD;1.255537258
13.71;DD;1.256138822
13.72;DD;1.256738378
13.73;DD;1.257339969
13.74;DD;1.257925138
13.75;DD;1.258540365
13.76;DD;1.2591411
13.77;DD;1.259741856
13.78;DD;1.260342538
13.79;DD;1.26094329
13.8;DD;1.261544066
13.81;DD;1.262144857
13.82;DD;1.262745617
13.83;DD;1.263346426
13.84;DD;1.263948008
13.85;DD;1.264549935
13.86;DD;1.26514897
13.87;DD;1.265749755
13.88;DD;1.266350637
13.89;DD;1.266951505
13.9;DD;1.267552403
13.91;DD;1.268153164
13.92;DD;1.268772167
13.93;DD;1.269355298
13.94;DD;1.269956204
13.95;DD;1.270557105
13.96;DD;1.271158103
13.97;DD;1.271760541
13.98;DD;1.272360126
13.99;DD;1.272960893
14;DD;1.273562179
14.01;DD;1.274163027
14.02;DD;1.274775818
14.03;DD;1.275365387
14.04;DD;1.275964618
14.05;DD;1.276567542
14.06;DD;1.277168728
14.07;DD;1.277769855
14.08;DD;1.278371001
14.09;DD;1.278972144
14.1;DD;1.279573334
14.11;DD;1.280173991
14.12;DD;1.280775757
14.13;DD;1.281376926
14.14;DD;1.281978238
14.15;DD;1.28257586
14.16;DD;1.283180686
14.17;DD;1.283781994
14.18;DD;1.284383284
14.19;DD;1.284984606
14.2;DD;1.285585919
14.21;DD;1.286187247
14.22;DD;1.286788589
14.23;DD;1.287389977
14.24;DD;1.28798836
14.25;DD;1.288592746
14.26;DD;1.289194163
14.27;DD;1.289795705
14.28;DD;1.290392881
14.29;DD;1.290999817
14.3;DD;1.291599773
14.31;DD;1.292201381
14.32;DD;1.292802887
14.33;DD;1.293404405
14.34;DD;1.294009687
14.35;DD;1.294604741
14.36;DD;1.295208985
14.37;DD;1.295810561
14.38;DD;1.2964121
14.39;DD;1.297013711
14.4;DD;1.297615325
14.41;DD;1.298219585
14.42;DD;1.298818084
14.43;DD;1.299420228
14.44;DD;1.30002179
14.45;DD;1.300623486
14.46;DD;1.301225229
14.47;DD;1.301846984
14.48;DD;1.302428885
14.49;DD;1.303030376
14.5;DD;1.303632158
14.51;DD;1.304220081
14.52;DD;1.304835658
14.53;DD;1.305437505
14.54;DD;1.306039538
14.55;DD;1.306640052
14.56;DD;1.307242852
14.57;DD;1.307845112
14.58;DD;1.308453997
14.59;DD;1.309048627
14.6;DD;1.30965041
14.61;DD;1.310252285
14.62;DD;1.3108542
14.63;DD;1.311456148
14.64;DD;1.312058055
14.65;DD;1.312660066
14.66;DD;1.313262051
14.67;DD;1.313864042
14.68;DD;1.314466046
14.69;DD;1.315068067
14.7;DD;1.315670035
14.71;DD;1.316272128
14.72;DD;1.316874042
14.73;DD;1.317476066
14.74;DD;1.318078259
14.75;DD;1.318680445
14.76;DD;1.31928315
14.77;DD;1.319862458
14.78;DD;1.32048683
14.79;DD;1.321089045
14.8;DD;1.321689446
14.81;DD;1.322293369
14.82;DD;1.322895616
14.83;DD;1.323498554
14.84;DD;1.32410005
14.85;DD;1.324702092
14.86;DD;1.32530452
14.87;DD;1.325906814
14.88;DD;1.326509095
14.89;DD;1.327111648
14.9;DD;1.327713758
14.91;DD;1.328316089
14.92;DD;1.328918104
14.93;DD;1.329520809
14.94;DD;1.330123174
14.95;DD;1.330725573
14.96;DD;1.331326909
14.97;DD;1.331930612
14.98;DD;1.332532942
14.99;DD;1.333135276
0.01;OLV;2.22E-11
0.02;OLV;4.79E-11
0.03;OLV;5.73E-11
0.04;OLV;1.25E-10
0.05;OLV;1.12E-10
0.06;OLV;1.73E-10
0.07;OLV;2.05E-10
0.08;OLV;2.31E-10
0.09;OLV;2.18E-10
0.1;OLV;2.56E-10
0.11;OLV;5.05E-10
0.12;OLV;1.49E-10
0.13;OLV;8.51E-10
0.14;OLV;5.21E-10
0.15;OLV;4.30E-10
0.16;OLV;4.23E-10
0.17;OLV;5.80E-10
0.18;OLV;6.33E-10
0.19;OLV;6.79E-10
0.2;OLV;5.60E-10
0.21;OLV;5.93E-10
0.22;OLV;6.41E-10
0.23;OLV;2.17E-09
0.24;OLV;2.18E-09
0.25;OLV;7.42E-10
0.26;OLV;7.61E-10
0.27;OLV;7.74E-10
0.28;OLV;9.69E-10
0.29;OLV;8.65E-10
0.3;OLV;9.71E-10
0.31;OLV;9.41E-10
0.32;OLV;1.30E-09
0.33;OLV;1.29E-09
0.34;OLV;5.54E-10
0.35;OLV;7.13E-10
0.36;OLV;1.27E-09
0.37;OLV;4.59E-10
0.38;OLV;1.42E-09
0.39;OLV;2.84E-09
0.4;OLV;3.14E-10
0.41;OLV;4.88E-10
0.42;OLV;3.16E-10
0.43;OLV;1.76E-09
0.44;OLV;1.04E-09
0.45;OLV;4.19E-09
0.46;OLV;3.71E-09
0.47;OLV;1.60E-09
0.48;OLV;1.63E-09
0.49;OLV;1.79E-09
0.5;OLV;4.61E-09
0.51;OLV;4.87E-09
0.52;OLV;4.98E-09
0.53;OLV;1.91E-09
0.54;OLV;1.96E-09
0.55;OLV;4.82E-09
0.56;OLV;2.06E-09
0.57;OLV;2.41E-09
0.58;OLV;4.46E-09
0.59;OLV;4.33E-09
0.6;OLV;2.23E-09
0.61;OLV;2.74E-09
0.62;OLV;1.55E-10
0.63;OLV;2.38E-09
0.64;OLV;2.43E-09
0.65;OLV;2.11E-09
0.66;OLV;6.41E-09
0.67;OLV;7.27E-10
0.68;OLV;2.72E-09
0.69;OLV;3.16E-09
0.7;OLV;3.04E-09
0.71;OLV;3.59E-09
0.72;OLV;2.77E-09
0.73;OLV;4.84E-09
0.74;OLV;3.33E-09
0.75;OLV;3.77E-09
0.76;OLV;3.80E-09
0.77;OLV;2.85E-09
0.78;OLV;3.34E-09
0.79;OLV;8.09E-09
0.8;OLV;2.34E-09
0.81;OLV;4.58E-09
0.82;OLV;3.91E-09
0.83;OLV;2.48E-09
0.84;OLV;4.99E-09
0.85;OLV;3.91E-09
0.86;OLV;7.66E-10
0.87;OLV;3.86E-09
0.88;OLV;4.39E-09
0.89;OLV;4.11E-09
0.9;OLV;4.14E-09
0.91;OLV;4.25E-09
0.92;OLV;4.30E-09
0.93;OLV;4.97E-09
0.94;OLV;4.43E-09
0.95;OLV;4.55E-09
0.96;OLV;5.31E-09
0.97;OLV;4.73E-09
0.98;OLV;1.83E-08
0.99;OLV;8.47E-09
1;OLV;5.08E-09
1.01;OLV;5.11E-09
1.02;OLV;5.15E-09
1.03;OLV;5.67E-09
1.04;OLV;1.52E-08
1.05;OLV;1.01E-08
1.06;OLV;6.39E-09
1.07;OLV;5.76E-09
1.08;OLV;5.79E-09
1.09;OLV;6.82E-09
1.1;OLV;6.05E-09
1.11;OLV;6.07E-09
1.12;OLV;6.17E-09
1.13;OLV;7.19E-09
1.14;OLV;6.43E-09
1.15;OLV;1.21E-08
1.16;OLV;6.90E-09
1.17;OLV;7.02E-09
1.18;OLV;7.16E-09
1.19;OLV;1.34E-08
1.2;OLV;9.86E-09
1.21;OLV;7.37E-09
1.22;OLV;7.80E-09
1.23;OLV;7.96E-09
1.24;OLV;8.86E-09
1.25;OLV;7.87E-09
1.26;OLV;9.48E-09
1.27;OLV;7.87E-09
1.28;OLV;8.01E-09
1.29;OLV;8.43E-09
1.3;OLV;8.27E-09
1.31;OLV;1.21E-08
1.32;OLV;9.20E-09
1.33;OLV;9.16E-09
1.34;OLV;1.06E-08
1.35;OLV;2.59E-08
1.36;OLV;2.38E-08
1.37;OLV;2.07E-08
1.38;OLV;1.83E-08
1.39;OLV;1.87E-08
1.4;OLV;9.76E-09
1.41;OLV;1.17E-08
1.42;OLV;1.83E-08
1.43;OLV;2.10E-08
1.44;OLV;1.23E-08
1.45;OLV;1.06E-08
1.46;OLV;1.07E-08
1.47;OLV;1.33E-08
1.48;OLV;1.11E-08
1.49;OLV;1.33E-08
1.5;OLV;1.36E-08
1.51;OLV;1.16E-08
1.52;OLV;1.78E-08
1.53;OLV;1.20E-08
1.54;OLV;1.23E-08
1.55;OLV;1.25E-08
1.56;OLV;1.29E-08
1.57;OLV;1.46E-08
1.58;OLV;1.27E-08
1.59;OLV;1.43E-08
1.6;OLV;1.51E-08
1.61;OLV;1.35E-08
1.62;OLV;1.90E-08
1.63;OLV;1.39E-08
1.64;OLV;1.65E-08
1.65;OLV;1.39E-08
1.66;OLV;1.61E-08
1.67;OLV;2.32E-08
1.68;OLV;1.50E-08
1.69;OLV;1.55E-08
1.7;OLV;2.53E-08
1.71;OLV;2.59E-08
1.72;OLV;2.03E-08
1.73;OLV;1.75E-08
1.74;OLV;2.38E-08
1.75;OLV;1.78E-08
1.76;OLV;1.75E-08
1.77;OLV;1.80E-08
1.78;OLV;1.71E-08
1.79;OLV;1.61E-08
1.8;OLV;1.65E-08
1.81;OLV;1.18E-08
1.82;OLV;1.85E-08
1.83;OLV;1.91E-08
1.84;OLV;1.78E-08
1.85;OLV;2.28E-08
1.86;OLV;1.90E-08
1.87;OLV;2.06E-08
1.88;OLV;1.81E-08
1.89;OLV;2.33E-08
1.9;OLV;2.35E-08
1.91;OLV;1.84E-08
1.92;OLV;2.67E-08
1.93;OLV;3.12E-08
1.94;OLV;2.28E-08
1.95;OLV;2.32E-08
1.96;OLV;3.00E-08
1.97;OLV;2.77E-08
1.98;OLV;2.19E-08
1.99;OLV;2.39E-08
2;OLV;3.09E-08
2.01;OLV;2.87E-08
2.02;OLV;2.22E-08
2.03;OLV;2.08E-08
2.04;OLV;2.12E-08
2.05;OLV;2.35E-06
2.06;OLV;2.15E-08
2.07;OLV;3.86E-08
2.08;OLV;3.05E-08
2.09;OLV;3.56E-08
2.1;OLV;2.24E-08
2.11;OLV;2.85E-08
2.12;OLV;2.88E-08
2.13;OLV;3.31E-08
2.14;OLV;3.68E-08
2.15;OLV;3.79E-08
2.16;OLV;3.35E-08
2.17;OLV;3.04E-08
2.18;OLV;4.38E-08
2.19;OLV;2.46E-08
2.2;OLV;3.10E-08
2.21;OLV;1.45E-06
2.22;OLV;3.99E-08
2.23;OLV;3.48E-08
2.24;OLV;3.22E-08
2.25;OLV;4.09E-08
2.26;OLV;3.14E-08
2.27;OLV;9.54E-07
2.28;OLV;3.42E-08
2.29;OLV;3.08E-08
2.3;OLV;2.86E-08
2.31;OLV;2.78E-08
2.32;OLV;3.03E-08
2.33;OLV;1.61E-06
2.34;OLV;3.05E-08
2.35;OLV;4.31E-08
2.36;OLV;2.99E-08
2.37;OLV;3.13E-08
2.38;OLV;2.89E-08
2.39;OLV;3.34E-08
2.4;OLV;3.17E-08
2.41;OLV;3.61E-08
2.42;OLV;3.59E-07
2.43;OLV;5.50E-08
2.44;OLV;4.21E-08
2.45;OLV;4.31E-08
2.46;OLV;3.48E-08
2.47;OLV;3.30E-08
2.48;OLV;3.21E-08
2.49;OLV;3.56E-08
2.5;OLV;3.97E-08
2.51;OLV;3.72E-08
2.52;OLV;3.56E-08
2.53;OLV;3.31E-08
2.54;OLV;3.78E-08
2.55;OLV;2.79E-08
2.56;OLV;3.76E-08
2.57;OLV;3.99E-08
2.58;OLV;3.44E-08
2.59;OLV;5.36E-08
2.6;OLV;5.97E-08
2.61;OLV;3.99E-08
2.62;OLV;3.87E-08
2.63;OLV;3.59E-08
2.64;OLV;5.47E-08
2.65;OLV;4.24E-08
2.66;OLV;3.79E-08
2.67;OLV;3.81E-08
2.68;OLV;4.43E-08
2.69;OLV;3.70E-08
2.7;OLV;6.52E-08
2.71;OLV;6.04E-08
2.72;OLV;4.13E-08
2.73;OLV;3.70E-08
2.74;OLV;3.78E-08
2.75;OLV;4.42E-08
2.76;OLV;5.75E-08
2.77;OLV;4.90E-08
2.78;OLV;4.26E-08
2.79;OLV;3.84E-08
2.8;OLV;4.06E-08
2.81;OLV;5.40E-08
2.82;OLV;4.20E-08
2.83;OLV;4.40E-08
2.84;OLV;4.23E-08
2.85;OLV;4.29E-08
2.86;OLV;4.16E-08
2.87;OLV;4.49E-08
2.88;OLV;2.97E-07
2.89;OLV;4.46E-08
2.9;OLV;4.45E-08
2.91;OLV;4.48E-08
2.92;OLV;4.44E-08
2.93;OLV;4.51E-08
2.94;OLV;4.49E-08
2.95;OLV;5.24E-08
2.96;OLV;4.40E-08
2.97;OLV;4.61E-08
2.98;OLV;4.49E-08
2.99;OLV;4.64E-08
3;OLV;5.63E-06
3.01;OLV;7.09E-08
3.02;OLV;5.02E-08
3.03;OLV;4.59E-08
3.04;OLV;4.59E-08
3.05;OLV;5.70E-08
3.06;OLV;6.92E-08
3.07;OLV;4.82E-08
3.08;OLV;5.74E-08
3.09;OLV;4.84E-08
3.1;OLV;4.91E-08
3.11;OLV;4.99E-08
3.12;OLV;9.90E-08
3.13;OLV;8.30E-08
3.14;OLV;5.22E-08
3.15;OLV;1.02E-07
3.16;OLV;5.57E-08
3.17;OLV;7.91E-08
3.18;OLV;4.36E-08
3.19;OLV;5.74E-08
3.2;OLV;1.01E-07
3.21;OLV;5.85E-08
3.22;OLV;5.02E-08
3.23;OLV;5.59E-08
3.24;OLV;5.95E-08
3.25;OLV;5.57E-08
3.26;OLV;5.83E-08
3.27;OLV;6.26E-08
3.28;OLV;1.10E-07
3.29;OLV;2.63E-06
3.3;OLV;5.52E-08
3.31;OLV;6.46E-08
3.32;OLV;5.74E-08
3.33;OLV;6.04E-08
3.34;OLV;9.36E-08
3.35;OLV;6.58E-08
3.36;OLV;1.01E-07
3.37;OLV;6.33E-08
3.38;OLV;9.78E-08
3.39;OLV;3.56E-08
3.4;OLV;3.35E-06
3.41;OLV;6.24E-08
3.42;OLV;6.31E-08
3.43;OLV;6.22E-08
3.44;OLV;1.14E-07
3.45;OLV;1.19E-07
3.46;OLV;4.56E-08
3.47;OLV;6.68E-08
3.48;OLV;7.99E-08
3.49;OLV;6.34E-08
3.5;OLV;1.38E-07
3.51;OLV;1.09E-07
3.52;OLV;7.19E-08
3.53;OLV;7.22E-08
3.54;OLV;7.25E-08
3.55;OLV;1.00E-07
3.56;OLV;7.37E-08
3.57;OLV;7.05E-08
3.58;OLV;7.01E-08
3.59;OLV;1.29E-07
3.6;OLV;4.83E-06
3.61;OLV;9.04E-08
3.62;OLV;1.10E-07
3.63;OLV;7.27E-08
3.64;OLV;8.06E-08
3.65;OLV;7.18E-08
3.66;OLV;7.27E-08
