,Investment,Audio_Clicks,YouTube_DD_Clicks,YouTube_OLV_Impressions,OTT_Impressions,PDM_Impressions,POLV_Clicks,Partnership_Impressions,Facebook_Impressions,Social_Impressions,DD_Impressions,OLV_Clicks,Audio_Clicks_ROAS,YouTube_DD_Clicks_ROAS,YouTube_OLV_Impressions_ROAS,OTT_Impressions_ROAS,PDM_Impressions_ROAS,POLV_Clicks_ROAS,Partnership_Impressions_ROAS,Facebook_Impressions_ROAS,Social_Impressions_ROAS,DD_Impressions_ROAS,OLV_Clicks_ROAS
110,1100000,997.7912483345627,3371.101791453325,2052.232481990786,564.0370223113465,76.1692317502673,62.07888181037997,844.432571050986,4366.876304122854,1804.599557770679,5357.975409266028,2813.922924642463,0.5732764263158578,1.936851211089547,1.179100844198342,0.3240649073643373,0.04376268587833539,0.03566713936741831,0.4851648953674756,2.50896893109604,1.036824473191881,3.078400416960118,1.616726625794579
111,1110000,997.7912483345638,3371.485748354428,2054.535257034878,564.0370223113465,76.1692317502673,62.07897673994933,844.4325710518027,4368.303296587168,1804.663970020854,5360.246225157677,2822.873201104201,0.5681117738265264,1.919620714378377,1.169789443645084,0.3211454036943883,0.04336842744699904,0.03534586783752069,0.4807940404547201,2.487178093191973,1.027520386534396,3.051960012882569,1.607257534322392
112,1120000,997.7912483345644,3371.848747493703,2056.769737944235,564.0370223113465,76.1692317502673,62.07906260277027,844.4325710524473,4369.668113823357,1804.724123336208,5362.424508841209,2831.676916524154,0.5630393472745042,1.902686078942876,1.160605780697104,0.3182780340185455,0.04298120934479369,0.03503032818299179,0.4765012365224524,2.465741292800323,1.018380041025432,3.025939544274682,1.597874831467202
113,1130000,997.7912483345649,3372.191932821888,2058.937950139818,564.0370223113465,76.1692317502673,62.07914026481036,844.4325710529553,4370.973464856935,1804.780299317304,5364.514030859878,2840.336470843716,0.5580566981835796,1.886040089861445,1.151547596892358,0.3154614142484699,0.04260084466032649,0.034720368714478,0.4722844114207679,2.444650645831489,1.009399247051802,3.000329971241985,1.588577565994008
114,1140000,997.7912483345656,3372.516385848738,2061.041858974027,564.0370223113465,76.1692317502673,62.07921050932831,844.4325710533564,4372.22194067896,1804.832760945287,5366.518408113179,2848.854224705171,0.5531614639889872,1.86967575075123,1.142612679711917,0.3126942088603255,0.04222715304049907,0.03441584301920657,0.468141565706773,2.42389847939395,1.000573951681949,2.975122485901341,1.579364798257603
115,1150000,997.7912483345658,3372.823129051277,2063.083371512185,564.0370223113465,76.1692317502673,62.0792740447737,844.4325710536724,4373.416019388887,1804.881753813003,5368.441110117586,2857.232500095212,0.5483513643021266,1.853586276139485,1.133798861561479,0.3099751287832792,0.04185996040536429,0.03411660973591042,0.4640707694834095,2.403477325438067,0.9919002333998415,2.950308505734186,1.570235600052325
116,1160000,997.791248334566,3373.113129096021,2065.064338261163,564.0370223113465,76.1692317502673,62.07933151193177,844.4325710539217,4374.55807111336,1804.92750727471,5370.285465012183,2865.473580977936,0.5436241973684877,1.837765084128177,1.125104018776772,0.3073029293972164,0.04149909867773184,0.03382253234098351,0.4600701594017919,2.383379914606589,0.983374297066911,2.925879667144569,1.561189054463841
117,1170000,997.7912483345661,3373.387299885319,2066.986554846766,564.0370223113465,76.1692317502673,62.07938349038629,844.4325710541184,4375.650362710659,1804.970235519774,5372.054665319582,2873.579713917457,0.5389778367072187,1.822205789339762,1.11652607065227,0.3046764086331376,0.04114440552664012,0.03353347894523431,0.4561379358172674,2.363599170284732,0.9749924691012798,2.901827819215364,1.552224255722934
118,1180000,997.7912483345661,3373.646505437409,2068.851763641345,564.0370223113465,76.1692317502673,62.07943050436482,844.4325710542734,4376.695062270203,1805.010138575373,5373.751773472064,2881.553108690337,0.5344102279215642,1.806902196132578,1.108062978492653,0.3020944051701449,0.04079572412387198,0.03324932210064286,0.4522723600900854,2.344128202843024,0.966751192864098,2.878145017656224,1.543340309061265
119,1190000,997.7912483345664,3373.891562609278,2070.661655343162,564.0370223113465,76.1692317502673,62.07947302802575,844.4325710543958,4377.694243415977,1805.047403242893,5375.379727112578,2889.395938887979,0.5299193856701226,1.791848292074844,1.099712744686452,0.299555796723337,0.040452902912747,0.03296993861656494,0.4484717520221665,2.3249603040663,0.9586470242432841,2.8548235189371,1.534536330569078
120,1200000,997.7912483345664,3374.123243670891,2072.417870508898,564.0370223113465,76.1692317502673,62.07951149024051,844.4325710544923,4378.64988942248,1805.082203972426,5376.941344179696,2897.110342509168,0.5255033907895383,1.777038241666669,1.091473411801353,0.2970594984173092,0.04011579538847412,0.03269520938486,0.4447344874220326,2.306088941762506,0.9506766274254775,2.831855774601306,1.525811447054829
121,1210000,997.7912483345664,3374.342278738917,2074.122001040722,564.0370223113465,76.1692317502673,62.0795462789189,844.4325710545684,4379.563897151314,1805.11470367943,5378.439327785385,2904.698422542888,0.5211603875598727,1.762466380299996,1.083343061700608,0.2946044612403066,0.03978425988939582,0.03242501921345185,0.4410589957904853,2.287507754545149,0.9428367708474377,2.809234425752366,1.517164795906699
122,1220000,997.7912483345664,3374.549358077601,2075.775591629253,564.0370223113465,76.1692317502673,62.07957774492137,844.4325710546283,4380.438080816274,1805.145054507402,5379.876270894016,2912.162247541622,0.5168885811044639,1.748127208446757,1.075319814680072,0.2921896705744025,0.03945815939849913,0.03215925666786091,0.4374437581201025,2.269210546783512,0.9351243233185885,2.786952297709031,1.508595524955988
123,1230000,997.7912483345664,3374.745134274065,2077.380141153725,564.0370223113465,76.1692317502673,62.07960620559758,844.4325710546757,4381.274175584374,1805.173398540119,5381.2546608107,2919.503852185243,0.5126862349166227,1.734015386066024,1.067401828625329,0.2898141447973748,0.03913736135460889,0.03189781392027453,0.4338873048020773,2.251191283714898,0.9275362503067928,2.765002394823059,1.500102792342336
124,1240000,997.7912483345666,3374.930224294853,2078.937104040634,564.0370223113465,76.1692317502673,62.07963194798702,844.4325710547131,4382.073841019988,1805.199868466783,5382.576883486746,2926.725237835682,0.5085516685060049,1.720125727221248,1.059587298188452,0.2874769339522347,0.03882173747271688,0.03164058660574823,0.4303882136343377,2.233444086713413,0.9200696103798439,2.743377895454535,1.491685766380767
125,1250000,997.7912483345666,3375.105211430235,2080.447891582084,564.0370223113465,76.1692317502673,62.07965523171402,844.4325710547427,4382.838664378909,1805.224588203195,5383.84522764966,2933.828373082506,0.5044832551579569,1.706453194899127,1.051874453983901,0.2851771184806168,0.03851116357293515,0.03138747368515461,0.4269451079252778,2.215963228709976,0.9127215517955355,2.722072147099668,1.483343625430515
126,1260000,997.7912483345666,3375.27064713238,2081.913873215038,564.0370223113465,76.1692317502673,62.07967629160605,844.432571054766,4383.570163758899,1805.247673471849,5385.061888764876,2940.815194279571,0.5004794197995603,1.692992896021956,1.044261561803098,0.2829138080164849,0.0382055194175944,0.03113837731451986,0.4235566546877874,2.198743129758432,0.9054893092334989,2.701078661666192,1.475075557765626
127,1270000,997.7912483345666,3375.427052753199,2083.33637776263,564.0370223113465,76.1692317502673,62.07969534006219,844.432571054784,4384.26979111296,1805.269232343672,5386.228972836027,2947.687606072884,0.496538636966493,1.679740076645687,1.03674692184723,0.2806861402368276,0.03790468855603853,0.0308932027204089,0.4202215629186012,2.181778352742827,0.898370200662363,2.680391110891629,1.466880761447293
128,1280000,997.7912483345666,3375.574921187315,2084.716694638664,564.0370223113465,76.1692317502673,62.07971256919522,844.4325710547985,4384.938935131315,1805.28936574395,5387.348500050388,2954.447481919815,0.4926594288651923,1.666690117336237,1.029328867977841,0.2784932797662273,0.03760855817669448,0.03065185808104014,0.4169385819583067,2.165063599221087,0.8913616243360754,2.660003321899879,1.458758444197909
129,1290000,997.7912483345666,3375.714718425381,2086.056075016385,564.0370223113465,76.1692317502673,62.07972815276916,844.4325710548098,4385.578923997818,1805.308167924789,5388.422408275745,2961.096664599815,0.488840363525152,1.653838528716931,1.022005766984772,0.2763344171323806,0.03731701896602243,0.03041425441282954,0.4137064999276278,2.148593705400481,0.88446105591354,2.639909272891682,1.450707823276808
130,1300000,997.7912483345666,3375.84688502258,2087.355732962593,564.0370223113465,76.1692317502673,62.07974224795184,844.4325710548188,4386.191028026266,1805.325726906353,5389.452556414795,2967.636966716765,0.485080053036497,1.641180947180208,1.014776017871045,0.2742087677698238,0.03702996497397611,0.0301803054620812,0.4105241422358812,2.132363638240462,0.8776660456960116,2.620103088964731,1.442728125357689
131,1310000,997.7912483345666,3375.971837487003,2088.616846538122,564.0370223113465,76.1692317502673,62.07975499689984,844.4325710548259,4386.776462181849,1805.342124888918,5390.440727622848,2974.070171193108,0.4813771518682795,1.628713130757088,1.00763805115427,0.2721155710692909,0.03674729348562514,0.02994992760155779,0.407390370157748,2.116368491678571,0.8709742159769437,2.600579038059267,1.434818586407667
132,1320000,997.7912483345666,3376.089969592208,2089.840558865682,564.0370223113465,76.1692317502673,62.07976652819243,844.4325710548314,4387.336388492728,1805.357438637681,5391.388632394412,2980.398031755873,0.4777303552632167,1.616430955138087,1.000590328184175,0.2700540894702811,0.03646890489861283,0.02972303973168001,0.4043040794747375,2.100603482975306,0.8643832584992535,2.581331527025203,1.426978451567963
133,1330000,997.7912483345666,3376.201653618168,2091.027979166025,564.0370223113465,76.1692317502673,62.07977695812823,844.4325710548359,4387.871918356546,1805.371739842127,5392.297911524014,2986.622273414763,0.4741383977048467,1.604330409839611,0.9936313404758856,0.2680236075945647,0.03619470260614206,0.02949956318611808,0.401264199177937,2.085063949173938,0.8578909320152064,2.5623550978069,1.419206975036188
134,1340000,997.7912483345666,3376.30724152446,2092.180183763389,564.0370223113465,76.1692317502673,62.07978639189806,844.4325710548395,4388.384114746443,1805.385095451637,5393.170138946357,2992.744592932394,0.470600051453318,1.592407594510044,0.9867596090585538,0.2660234314184858,0.0359245928852007,0.02927942164155192,0.3982696902288497,2.069745343671457,0.8514950599443545,2.543644423741864,1.411503419950204
135,1350000,997.7912483345666,3376.407066059431,2093.298217061122,564.0370223113465,76.1692317502673,62.07979492464602,844.4325710548424,4388.873994320952,1805.397567988902,5394.006824460758,2998.766659286842,0.4671141251462563,1.580658715370045,0.9799736838389845,0.2640528874820526,0.03565848478975477,0.02906254103138984,0.395319544375304,2.05464323289692,0.8451935281251749,2.525194305969777,1.403867058273544
136,1360000,997.7912483345666,3376.501441808817,2094.383092488368,564.0370223113465,76.1692317502673,62.07980264242898,844.4325710548444,4389.342529441963,1805.409215842616,5394.809416344572,3004.690114126618,0.4636794624613574,1.569080081781744,0.9732721429798885,0.2621113221329199,0.03539629004865363,0.02884884946324641,0.3924127830196042,2.039753293093618,0.8389842826562743,2.50699966994836,1.39629717068237
137,1370000,997.7912483345666,3376.590666187118,2095.435793418679,564.0370223113465,76.1692317502673,62.07980962308442,844.432571054846,4389.790650104761,1805.420093540813,5395.579303860102,3010.516572218196,0.4602949408375518,1.557668102941794,0.9666535922924127,0.2601981008034825,0.03513792296800652,0.02863827713999223,0.3895484561362501,2.025071307201613,0.832865327823207,2.489055562072689,1.388793046453942
138,1380000,997.7912483345666,3376.675020374872,2096.457274061383,564.0370223113465,76.1692317502673,62.0798159370156,844.4325710548475,4390.219245783977,1805.430252006139,5396.317819659382,3016.247621886193,0.4569594702517725,1.54641928469342,0.9601166646426043,0.2583126073193993,0.03488330033780358,0.02843075628419845,0.3867256412367127,2.0105931618373,0.8268347241071594,2.471357146394731,1.381353983356576
139,1390000,997.7912483345666,3376.754770204765,2097.448460326518,564.0370223113465,76.1692317502673,62.07982164790153,844.4325710548485,4390.629167199108,1805.439738794236,5397.026242090948,3021.88482544637,0.4536719920485224,1.535330226452814,0.9536600193714815,0.2564542432379647,0.03463234134256758,0.02822622106580847,0.3839434423788952,1.996314844366788,0.8208905862719117,2.453899701439913,1.373979287541083
140,1400000,997.7912483345666,3376.830166999367,2098.410250664112,564.0370223113465,76.1692317502673,62.07982681333922,844.4325710548493,4391.021228003103,1805.448598316371,5397.70579741263,3027.429719631514,0.4504314778196044,1.524397618245428,0.9472823417283706,0.2546224272148364,0.03438496747583496,0.02802460753287885,0.3812009892190462,1.982232440069972,0.815031081525676,2.436678617117702,1.366668273433655
141,1410000,997.7912483345666,3376.901448363151,2099.343516878574,564.0370223113465,76.1692317502673,62.07983148542461,844.4325710548502,4391.396206397388,1805.456872047336,5398.35766191416,3032.883816010376,0.447236928331522,1.51361823784788,0.9409823423172048,0.2528165943977099,0.03414110245827584,0.02782585354523997,0.3784974361040179,1.968342129392304,0.8092544277545507,2.419689391723226,1.359420263630182
142,1420000,997.7912483345666,3376.968838931272,2100.249104918932,564.0370223113465,76.1692317502673,62.07983571127785,844.4325710548504,4391.75484667652,1805.464598719616,5398.982963953299,3038.248601399716,0.4440873724982015,1.502988948031383,0.9347587565554683,0.2510361958456134,0.0339006721592739,0.02762989871093493,0.3758319612018771,1.954640185281381,0.8035588918245054,2.402927629027102,1.352234588791986
143,1430000,997.7912483345666,3377.032551077487,2101.127835645632,564.0370223113465,76.1692317502673,62.07983953351874,844.432571054851,4392.097860705529,1805.471814504705,5399.58278590899,3043.52553826963,0.4409818663968154,1.492506693902778,0.9286103441454822,0.2492806979725671,0.03366360452179646,0.02743668432530339,0.3732037656689971,1.941122970605521,0.7979427879489325,2.386389035450686,1.345110587542941
144,1440000,997.7912483345666,3377.092785583419,2101.980505574601,564.0370223113465,76.1692317502673,62.07984299069639,844.4325710548513,4392.425929332908,1805.478553182437,5400.158166054911,3048.716065142223,0.4379194923246153,1.48216850033939,0.9225358885577416,0.2475495820144243,0.03342982949039509,0.02724615331258341,0.3706120728518514,1.927786935651665,0.7924044761189586,2.3700694173241,1.338047606367976
145,1450000,997.7912483345666,3377.149732271303,2102.807887599237,564.0370223113465,76.1692317502673,62.07984611767807,844.4325710548515,4392.739703742022,1805.484846299129,5400.71010035672,3053.821596983756,0.4348993578947904,1.471971469514113,0.9165341965260124,0.2458423435177731,0.03319927894218547,0.0270582501699121,0.3680561275218387,1.914628615699971,0.786942360593827,2.353964678224447,1.33104499951292
146,1460000,997.7912483345666,3377.203570602187,2103.610731690995,564.0370223113465,76.1692317502673,62.0798489460009,844.4325710548518,4393.039806743644,1805.490723315253,5401.23954419602,3058.843525590376,0.4319205951694836,1.461912778507248,0.9106040975539103,0.2441584918498431,0.03297188662066366,0.02687292091361135,0.3655351951415523,1.901644628672591,0.7815548884487945,2.338070816391702,1.324102128885697
147,1470000,997.7912483345666,3377.25447024148,2104.389765579184,564.0370223113465,76.1692317502673,62.07985150418988,844.4325710548518,4393.326834012177,1805.49621174336,5401.747414024097,3063.783219967529,0.4289823598281946,1.451989677001779,0.9047444434326831,0.2424975497284156,0.03274758807222376,0.02669011302765171,0.3630485611609975,1.888831672854215,0.7762405481780977,2.322383922219884,1.317218363958829
148,1480000,997.7912483345666,3377.302591593642,2105.145695410612,564.0370223113465,76.1692317502673,62.07985381804553,844.432571054852,4393.601355267996,1805.50133727687,5402.234588948287,3068.642026703153,0.426083830369896,1.442199485058907,0.8989541077699371,0.2408590527707912,0.03252632058524928,0.02650977541419242,0.3605955303423422,1.876186524682009,0.7709978683506634,2.30690017582116,1.310393081673238
149,1490000,997.7912483345666,3377.348086307672,2105.879206389669,564.0370223113465,76.1692317502673,62.07985591090423,844.432571054852,4393.863915408301,1805.506123910356,5402.701912253664,3073.421270334771,0.4232242073472792,1.432539590970771,0.8932319855290409,0.2392425490609201,0.032308023131657,0.02633185834610166,0.3581754261118567,1.863706036602716,0.7658254163163387,2.291615844660615,1.303625666343339
150,1500000,997.7912483345666,3377.391097755018,2106.590963399418,564.0370223113465,76.1692317502673,62.07985780387345,844.432571054852,4394.11503558867,1805.51059405187,5403.150192862753,3078.122253710566,0.4204027126316307,1.423007449187448,0.8875769925789547,0.2376475987338473,0.03209263631077929,0.02615631342136535,0.3557875899377776,1.851387134994693,0.7607217969605213,2.276527281259507,1.296915509563385
151,1510000,997.7912483345666,3377.431761481389,2107.281611604273,564.0370223113465,76.1692317502673,62.07985951604464,844.4325710548524,4394.355214257511,1805.514768627847,5403.580206735747,3082.746258344539,0.4176185887069179,1.413600578315389,0.8819880652542388,0.2360737735766695,0.03188010229547612,0.02598309351929816,0.3534313807328919,1.839226818152812,0.7556856515051652,2.261630920964895,1.290262010115065
152,1520000,997.7912483345666,3377.470205633924,2107.951777034799,564.0370223113465,76.1692317502673,62.07986106468591,844.4325710548524,4394.584928145421,1805.518667181066,5403.99269821367,3087.294544765867,0.4148710979917408,1.404316559184632,0.8764641599249953,0.2345206566452441,0.0316703647803743,0.02581215275847467,0.3511061742807018,1.827222154334149,0.7507156563542327,2.246923279783579,1.283664573876334
153,1530000,997.7912483345666,3377.50655136502,2108.602067155175,564.0370223113465,76.1692317502673,62.07986246541606,844.4325710548524,4394.804633211465,1805.522307962137,5404.388381306809,3091.768352862519,0.4121595221878733,1.395153032982152,0.8710042525765168,0.2329878418959288,0.03146336893213656,0.02564344645630258,0.3488113626840959,1.815370279862514,0.7458105219817454,2.232400952278368,1.277122613731446
154,1540000,997.7912483345666,3377.540913214141,2109.23307141382,564.0370223113465,76.1692317502673,62.07986373236209,844.4325710548524,4395.014765548186,1805.525708014942,5404.767940930643,3096.168902219267,0.4094831616541857,1.38610769944892,0.865607338398399,0.2314749338316695,0.03125906134166814,0.02547693109016418,0.3465463538354979,1.803668397289905,0.7409689918606774,2.218060609524783,1.270635549482193
155,1550000,997.7912483345666,3377.573399468766,2109.845361777694,564.0370223113465,76.1692317502673,62.07986487830176,844.4325710548524,4395.215742247232,1805.528883256422,5405.132034091417,3100.497392450142,0.4068413348048039,1.377178315138232,0.8602724313829048,0.2299815471617878,0.03105738997817351,0.02531256426005595,0.3443105709075269,1.792113773613065,0.7361898414310057,2.203898997126307,1.264202807760316
156,1560000,997.7912483345666,3377.604112505654,2110.439493250748,564.0370223113465,76.1692317502673,62.07986591479243,844.4325710548524,4395.407962227218,1805.531848551092,5405.481291023395,3104.755003525461,0.4042333775304142,1.36836269173306,0.8549985639323543,0.2285073064748532,0.03085830414498009,0.0251503046526595,0.3421034518632479,1.780703738543334,0.7314718771053144,2.189912933286401,1.257823821941084
157,1570000,997.7912483345666,3377.63314911347,2111.016004377005,564.0370223113465,76.1692317502673,62.07986685228763,844.4325710548524,4395.591807025551,1805.534617780624,5405.816316279772,3108.942896093494,0.4016586426416854,1.359658694420199,0.8497847864753292,0.227051845924058,0.03066175443705028,0.02499011200678075,0.339924448985138,1.76943568282812,0.7268139353104168,2.176099306935551,1.251498032058018
158,1580000,997.7912483345666,3377.660600797797,2111.575417728717,564.0370223113465,76.1692317502673,62.07986770024239,844.4325710548526,4395.767641555743,1805.537203908835,5406.13768977915,3113.062211796859,0.3991164993338266,1.351064240319119,0.8446301670914867,0.2256148089245386,0.03046769270010692,0.02483194708009696,0.337773028421941,1.758307056622297,0.7222148815635341,2.16245507591166,1.245224884718744
159,1590000,997.7912483345666,3377.686554069515,2112.118240380043,564.0370223113465,76.1692317502673,62.07986846720876,844.4325710548526,4395.935814831723,1805.539619042375,5406.445967809344,3117.114073583744,0.3966063326713497,1.34257729696348,0.8395337911447717,0.2241958478621201,0.03027607199130122,0.02467577161715468,0.3356486697526206,1.747315367907955,0.7176736095816234,2.148977265192141,1.239003833021966
160,1600000,997.7912483345666,3377.711090717425,2112.644964366681,564.0370223113465,76.1692317502673,62.07986916092198,844.4325710548526,4396.0966606606,1805.541874487405,5406.741683990313,3121.099586014026,0.3941275430921538,1.334195880833383,0.8344947609248388,0.2227946238129819,0.03008684654135559,0.02452154831856418,0.3335508655666667,1.736458180960937,0.7131890404225248,2.135662965176174,1.23283433647554
161,1610000,997.7912483345666,3377.734288065998,2113.156067131868,564.0370223113465,76.1692317502673,62.07986978837845,844.4325710548526,4396.250498305233,1805.54398080252,5407.025350197836,3125.019835560382,0.3916795459300907,1.325918055936466,0.829512195296485,0.2214108062737708,0.02989997171811735,0.02436924081133862,0.3314791210600415,1.725733114862675,0.7087601216566415,2.122509330015548,1.226715860915628
162,1620000,997.7912483345666,3377.756219219057,2113.652011959159,564.0370223113465,76.1692317502673,62.07987035590639,844.4325710548526,4396.39763311794,1805.545947848183,5407.297457449546,3128.875890904465,0.3892617709552136,1.317741932436076,0.8245852293569066,0.2200440729017105,0.02971540399146231,0.02421881362032891,0.3294329536460907,1.715137842055888,0.7043858265679331,2.109513575992662,1.220647878426927
163,1630000,997.7912483345666,3377.776953290147,2114.133248392358,564.0370223113465,76.1692317502673,62.0798708692296,844.4325710548526,4396.538357146586,1805.547784832883,5407.558476754874,3132.668803228239,0.3868736619309485,1.309665665324768,0.8197130141005953,0.2186941092642767,0.02953310089949015,0.02407023214070743,0.3274118925807772,1.704670086942725,0.7000651533830564,2.096672979944221,1.214629867263955
164,1640000,997.7912483345666,3377.796555620351,2114.600212643002,564.0370223113465,76.1692317502673,62.07987133352514,844.4325710548526,4396.672949714274,1805.549500356244,5407.808859930357,3136.399606500528,0.3845146761874671,1.301687453141501,0.8148947160916935,0.2173606085980311,0.02935302101595667,0.02392346261145603,0.3254154786016261,1.694327624524038,0.6957971245275282,2.08398487772926,1.208661311773374
165,1650000,997.7912483345666,3377.815087984195,2115.053327985769,564.0370223113465,76.1692317502673,62.07987175347573,844.4325710548526,4396.801677973769,1805.551102449286,5408.049040381706,3140.069317758886,0.3821842842105734,1.293805536730916,0.8101295171436401,0.2160432715762249,0.02917512391889026,0.02377847208981616,0.3234432635797981,1.684108279078438,0.6915807859078476,2.071446662740144,1.202741702317343
166,1660000,997.7912483345666,3377.832608784329,2115.493005142141,564.0370223113465,76.1692317502673,62.07987213331673,844.4325710548526,4396.924797437773,1805.552598612014,5408.279433854024,3143.678937386848,0.3798819692454494,1.28601819804319,0.8054166140059233,0.2147418060848018,0.02899937016034273,0.02363522842666035,0.321494810184739,1.674009922879923,0.6874152062185501,2.059055784455267,1.196870535197884
167,1670000,997.7912483345666,3377.849173235572,2115.919642652701,564.0370223113465,76.1692317502673,62.07987247687898,844.4325710548526,4397.042552486089,1805.553995848536,5408.500439151456,3147.22944938664,0.3776072269146384,1.278323758972983,0.8007552180577885,0.2134559270064497,0.02882572123722691,0.02349370024274702,0.3195696915608783,1.664030474952819,0.6832994762732184,2.046809747032168,1.191047312582249
168,1680000,997.7912483345666,3377.86483353892,2116.333627238389,564.0370223113465,76.1692317502673,62.07987278762752,844.4325710548526,4397.155176850693,1805.555300699848,5408.712438827493,3150.721821647421,0.3753595648496703,1.27072058023607,0.7961445550087274,0.2121853560123637,0.02865413956319579,0.02335385690582178,0.3176674910158731,1.65416789986288,0.6792327083585143,2.034706107939867,1.185271542429268
169,1690000,997.7912483345666,3377.879639046048,2116.735334151039,564.0370223113465,76.1692317502673,62.07987306869641,844.4325710548526,4397.262894079673,1805.556519274455,5408.915799847171,3154.157006209137,0.3731385023357669,1.263207060282309,0.7915838646055957,0.210929821361403,0.02848458844152008,0.02321566850853025,0.3157878017199212,1.644420206543404,0.6752140356103287,2.022742476629238,1.179542738416671
170,1700000,997.7912483345666,3377.893636414839,2117.12512751352,564.0370223113465,76.1692317502673,62.07987332292031,844.4325710548526,4397.365917980935,1805.557657276969,5409.110874222271,3157.535939522053,0.3709435699690859,1.255781634243634,0.7870724003462026,0.2096890577063359,0.0283170320389229,0.0230791058471092,0.3139302264156864,1.634785447155265,0.6712426114112026,2.01091651324028,1.173860419869375
171,1710000,997.7912483345666,3377.906869756414,2117.503360649793,564.0370223113465,76.1692317502673,62.07987355286323,844.4325710548526,4397.464453046604,1805.558720034812,5409.297999620645,3160.85954270203,0.3687743093259919,1.248442772915821,0.7826094291992216,0.2084628059068836,0.02815143536033271,0.0229441404008243,0.3120943771384017,1.625261715979797,0.6673176088081877,1.999225927345174,1.168224111688703
172,1720000,997.7912483345666,3377.919380774156,2117.870376405177,564.0370223113465,76.1692317502673,62.07987376084422,844.4325710548526,4397.558694858918,1805.559712523159,5409.477499950701,3164.128721781632,0.366630272643864,1.241188981772829,0.7781942313302743,0.2072508128492855,0.02798776422451682,0.02281074431212415,0.3102798749457365,1.61584714834351,0.6634382199503701,1.987668476726071,1.162633344282553
173,1730000,997.7912483345666,3377.931208895121,2118.226507457119,564.0370223113465,76.1692317502673,62.0798739489609,844.4325710548526,4397.648830478434,1805.560639388225,5409.649685922092,3167.344367957111,0.3645110225129746,1.234018800012553,0.7738260998340458,0.206052831272122,0.02782598524056008,0.02267889036748167,0.3084863496570329,1.606539919573625,0.6596036555452939,1.976241966186568,1.157087653496471
174,1740000,997.7912483345666,3377.942391394295,2118.572076616745,564.0370223113465,76.1692317502673,62.07987411911051,844.4325710548526,4397.735038815329,1805.561504969019,5409.81485558353,3170.507357831359,0.362416131578992,1.22693079963287,0.7695043404722889,0.2048686195981443,0.02766606578515456,0.02254855197889532,0.3067134396015326,1.597338243983499,0.6558131443335747,1.964944246395857,1.151586580545643
175,1750000,997.7912483345666,3377.952963512061,2118.907397121467,564.0370223113465,76.1692317502673,62.0798742730091,844.4325710548526,4397.817490984518,1805.562313317653,5409.973294838711,3173.618553652862,0.3603451822556835,1.219923584536927,0.7652282714175812,0.2036979417718691,0.02750797398066797,0.02241970316602386,0.3049607913752382,1.58824037388698,0.6520659325810039,1.953773212764609,1.146129671947777
176,1760000,997.7912483345666,3377.962958565251,2119.232772918916,564.0370223113465,76.1692317502673,62.07987441220878,844.4325710548526,4397.896350645295,1805.563068218315,5410.125277941199,3176.678803550769,0.3582977664474125,1.212995789666613,0.7609972230027018,0.2025405671027108,0.02735167867395962,0.02229231853892952,0.3032280596060607,1.57924459864081,0.6483612835874859,1.942726804351612,1.140716479456867
177,1770000,997.7912483345666,3377.972408052145,2119.548498942452,564.0370223113465,76.1692317502673,62.07987453811346,844.4325710548526,4397.971774326192,1805.563773204982,5410.271067969153,3179.688941766084,0.356273485281043,1.206146080163252,0.7568105374754969,0.2013962701134299,0.02719714941591465,0.02216637328140549,0.3015149067269304,1.570349243714211,0.6446984772121744,1.931803002800285,1.135346559997833
178,1780000,997.7912483345666,3377.981341751734,2119.854861378499,564.0370223113465,76.1692317502673,62.07987465199293,844.4325710548526,4398.043911735659,1805.564431577965,5410.410917280708,3182.649788879091,0.3542719488468798,1.199373150554548,0.7526675687591076,0.2002648303936916,0.02704435644166794,0.02204184313486491,0.2998210027565544,1.561552669784796,0.641076809414199,1.920999831304161,1.130019475602014
179,1790000,997.7912483345666,3377.989787817559,2120.152137925962,564.0370223113465,76.1692317502673,62.07987475499578,844.4325710548526,4398.112906059229,1805.56504641936,5410.545067950797,3185.562152033048,0.3522927759482939,1.19267572396687,0.7485676822174347,0.1991460324585313,0.02689327065149102,0.02191870438276946,0.2981460250875234,1.552853271860019,0.6374955918083998,1.910315353600505,1.124734793343512
180,1800000,997.7912483345666,3377.997772866444,2120.44059804794,564.0370223113465,76.1692317502673,62.07987484816076,844.4325710548526,4398.178894243724,1805.56562060747,5410.673752190178,3188.426825154221,0.3503355938596923,1.186052551361996,0.744510254425721,0.1980396656115395,0.02674386359231607,0.02179693383557645,0.2964896582814815,1.544249478423352,0.6339541512355119,1.899747672991218,1.119492085276371
181,1810000,997.7912483345666,3378.005322062367,2120.720503215977,564.0370223113465,76.1692317502673,62.07987493242757,844.4325710548526,4398.24200726908,1805.566156830293,5410.797192747381,3191.244589168306,0.3484000380925116,1.179502410797467,0.7404946729461311,0.1969455238125807,0.02659610743987234,0.02167650881618466,0.2948515938710866,1.535739750604452,0.630451829346268,1.889294931390246,1.114290928372579
182,1820000,997.7912483345666,3378.012459195764,2120.992107147075,564.0370223113465,76.1692317502673,62.07987500864601,844.4325710548526,4398.302370408332,1805.566657598087,5410.915603294284,3194.016212213318,0.3464857521689264,1.173024106709738,0.7365203361082152,0.1958634055498742,0.0264499749814115,0.0215574071458595,0.2932315301684982,1.527322581372563,0.6269879821988963,1.878955308396697,1.109130904460889
